,date,actions,transactions
10,2019-01-17,"0     0.098044
1     0.892394
2     0.892628
3     0.946302
4     0.636156
5     0.046942
6     0.244922
7     0.235158
8     0.066420
9     0.415017
10    0.325812
11    0.818591
12    0.092033
13    0.085954
14    0.481614
15    0.648744
16    0.942258
17    0.420291
18    0.000590
19    0.559955
20    0.755416
21    0.657714
22    0.246774
23    0.879817
24    0.711604
25    0.830191
26    0.195308
27    0.871387
28    0.340519
29    0.807264
30    0.241021
31    0.096975
32    0.235822
33    0.957178
34    0.102479
35    0.998178
36    0.027939
37    0.422030
38    0.106763
39    0.659574
40    0.078229
41    0.222088
42    0.260891
43    0.946517
44    0.065975
45    0.776291
46    0.330267
47    0.273866
48    0.965051
49    0.195130
dtype: float32","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
11,2019-01-18,"0     0.069547
1     0.906566
2     0.881934
3     0.904459
4     0.696321
5     0.021680
6     0.304292
7     0.130609
8     0.013790
9     0.403402
10    0.294690
11    0.889366
12    0.211658
13    0.068928
14    0.584793
15    0.857156
16    0.834362
17    0.389527
18    0.016904
19    0.745934
20    0.632968
21    0.821147
22    0.620167
23    0.958377
24    0.735865
25    0.858699
26    0.172228
27    0.810539
28    0.183893
29    0.986652
30    0.349415
31    0.206654
32    0.209619
33    0.303308
34    0.196922
35    0.707558
36    0.185473
37    0.167468
38    0.583402
39    0.974757
40    0.043589
41    0.230020
42    0.600661
43    0.848994
44    0.020489
45    0.035956
46    0.142972
47    0.252251
48    0.727128
49    0.157920
dtype: float32","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
12,2019-01-21,"0     0.009768
1     0.958260
2     0.752306
3     0.998227
4     0.807802
5     0.017463
6     0.305741
7     0.299354
8     0.061482
9     0.690165
10    0.958230
11    0.948344
12    0.125573
13    0.223834
14    0.525859
15    0.768007
16    0.856837
17    0.565247
18    0.051532
19    0.924631
20    0.481654
21    0.991461
22    0.281145
23    0.937641
24    0.849995
25    0.950239
26    0.095825
27    0.818282
28    0.180641
29    0.577204
30    0.700107
31    0.012667
32    0.849768
33    0.654762
34    0.051716
35    0.632448
36    0.042102
37    0.267222
38    0.833809
39    0.905372
40    0.181681
41    0.327967
42    0.587906
43    0.877581
44    0.058724
45    0.453909
46    0.238733
47    0.225865
48    0.730925
49    0.318215
dtype: float32","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
13,2019-01-22,"0     0.101189
1     0.964738
2     0.706418
3     0.990993
4     0.436907
5     0.055708
6     0.205425
7     0.017681
8     0.022483
9     0.324170
10    0.502514
11    0.791029
12    0.024519
13    0.639837
14    0.216079
15    0.941782
16    0.988066
17    0.393145
18    0.035578
19    0.820783
20    0.552274
21    0.260155
22    0.321038
23    0.763084
24    0.837628
25    0.929611
26    0.107289
27    0.952821
28    0.223901
29    0.878536
30    0.635512
31    0.065758
32    0.758714
33    0.387367
34    0.042396
35    0.999639
36    0.249468
37    0.068453
38    0.045381
39    0.739690
40    0.275647
41    0.021676
42    0.249513
43    0.929307
44    0.108194
45    0.251485
46    0.103393
47    0.064423
48    0.416004
49    0.768745
dtype: float32","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
14,2019-01-23,"0     0.143014
1     0.947616
2     0.798963
3     0.766767
4     0.969612
5     0.012894
6     0.322879
7     0.219898
8     0.019843
9     0.346894
10    0.618401
11    0.982119
12    0.065816
13    0.007356
14    0.492074
15    0.965184
16    0.845465
17    0.560658
18    0.060256
19    0.766045
20    0.490237
21    0.899821
22    0.723856
23    0.966050
24    0.449776
25    0.979654
26    0.144949
27    0.927551
28    0.399576
29    0.750192
30    0.600834
31    0.617925
32    0.740577
33    0.641686
34    0.123573
35    0.884523
36    0.007780
37    0.169438
38    0.542729
39    0.639324
40    0.019054
41    0.456264
42    0.505871
43    0.982476
44    0.017079
45    0.139401
46    0.180028
47    0.354884
48    0.994759
49    0.197794
dtype: float32","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
15,2019-01-24,"0     0.108425
1     0.950832
2     0.372579
3     0.920430
4     0.523201
5     0.134455
6     0.216883
7     0.083884
8     0.020404
9     0.403094
10    0.792910
11    0.774273
12    0.170989
13    0.112445
14    0.529069
15    0.979931
16    0.904222
17    0.479936
18    0.068191
19    0.568742
20    0.483704
21    0.384516
22    0.873558
23    0.989617
24    0.770687
25    0.817887
26    0.055046
27    0.980287
28    0.259179
29    0.990408
30    0.558852
31    0.033795
32    0.650920
33    0.912831
34    0.041740
35    0.878965
36    0.138387
37    0.009269
38    0.620455
39    0.856211
40    0.108875
41    0.603732
42    0.508260
43    0.945302
44    0.038291
45    0.300372
46    0.264501
47    0.313649
48    0.790882
49    0.087546
dtype: float32","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
16,2019-01-25,"0     0.000325
1     0.955393
2     0.703531
3     0.993345
4     0.787754
5     0.060368
6     0.636999
7     0.007648
8     0.092483
9     0.653557
10    0.730134
11    0.634761
12    0.319081
13    0.133897
14    0.569743
15    0.757469
16    0.730909
17    0.492934
18    0.093619
19    0.685853
20    0.765451
21    0.944989
22    0.246416
23    0.950698
24    0.897612
25    0.983871
26    0.059262
27    0.955062
28    0.603155
29    0.963965
30    0.453472
31    0.456265
32    0.251187
33    0.898042
34    0.038083
35    0.919274
36    0.027061
37    0.201952
38    0.216069
39    0.907662
40    0.068452
41    0.341060
42    0.560238
43    0.925338
44    0.099653
45    0.612450
46    0.181052
47    0.006216
48    0.852552
49    0.181137
dtype: float32","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
17,2019-01-28,"0     0.090350
1     0.951523
2     0.931161
3     0.957734
4     0.260026
5     0.031581
6     0.337268
7     0.038924
8     0.082348
9     0.282236
10    0.684648
11    0.733360
12    0.201165
13    0.006996
14    0.544666
15    0.868059
16    0.712259
17    0.321519
18    0.078831
19    0.528809
20    0.798190
21    0.651422
22    0.296865
23    0.947270
24    0.388672
25    0.868605
26    0.295310
27    0.778720
28    0.068727
29    0.913037
30    0.426418
31    0.215872
32    0.199247
33    0.489762
34    0.006904
35    0.996245
36    0.064397
37    0.089913
38    0.804369
39    0.706095
40    0.001283
41    0.001408
42    0.286753
43    0.854875
44    0.012194
45    0.181162
46    0.381300
47    0.146592
48    0.741844
49    0.079999
dtype: float32","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
18,2019-01-29,"0     0.166635
1     0.856305
2     0.934759
3     0.958935
4     0.174320
5     0.073933
6     0.330092
7     0.161170
8     0.071333
9     0.499566
10    0.839262
11    0.846484
12    0.200436
13    0.148118
14    0.560485
15    0.662079
16    0.704381
17    0.678617
18    0.026219
19    0.686709
20    0.366234
21    0.978655
22    0.160581
23    0.970969
24    0.220892
25    0.835827
26    0.097952
27    0.710427
28    0.328720
29    0.881557
30    0.713938
31    0.114804
32    0.729081
33    0.988138
34    0.504016
35    0.734649
36    0.036261
37    0.041416
38    0.714586
39    0.597862
40    0.200933
41    0.270287
42    0.438644
43    0.861001
44    0.033176
45    0.120696
46    0.117232
47    0.169465
48    0.895599
49    0.144143
dtype: float32","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
19,2019-01-30,"0     0.221112
1     0.907766
2     0.468524
3     0.919546
4     0.109845
5     0.029194
6     0.414205
7     0.544789
8     0.061783
9     0.303401
10    0.244934
11    0.800419
12    0.169590
13    0.060568
14    0.425962
15    0.924086
16    0.891176
17    0.714070
18    0.175992
19    0.875965
20    0.756355
21    0.176916
22    0.047112
23    0.947408
24    0.637301
25    0.688999
26    0.457118
27    0.962869
28    0.630539
29    0.951786
30    0.585596
31    0.060442
32    0.532504
33    0.415058
34    0.465230
35    0.959321
36    0.054803
37    0.008422
38    0.268081
39    0.504734
40    0.219258
41    0.304480
42    0.553519
43    0.880855
44    0.016686
45    0.342498
46    0.030207
47    0.030256
48    0.769401
49    0.359765
dtype: float32","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
