,date,actions,transactions
0,2019-01-03,"0     1.0
1    -1.0
2    -1.0
3     1.0
4    -1.0
5     1.0
6     1.0
7     1.0
8     1.0
9     1.0
10    1.0
11    1.0
12   -1.0
13   -1.0
14   -1.0
15   -1.0
16   -1.0
17    1.0
18    1.0
19    1.0
20    1.0
21   -1.0
22    1.0
23    1.0
24   -1.0
25    1.0
26   -1.0
27   -1.0
28    1.0
29   -1.0
30    1.0
31   -1.0
32   -1.0
33    1.0
34   -1.0
35   -1.0
36    1.0
37    1.0
38   -1.0
39    1.0
40    1.0
41    1.0
42    1.0
43    1.0
44   -1.0
45    1.0
46   -1.0
47   -1.0
48    1.0
49    1.0
dtype: float32","[ 560.44384766    0.            0.         1141.31799316    0.
  645.23620605  215.42066956  469.36898804  986.99145508  219.10316467
  236.56208801  136.66281128    0.            0.            0.
    0.            0.          393.12194824  385.83224487  459.3772583
  239.11546326    0.          233.97833252    0.            0.
  578.99853516    0.            0.          368.51959229    0.
  337.24310303    0.            0.           95.3532486     0.
    0.         1056.50170898  195.07704163    0.          953.45245361
  317.30517578    0.         1510.7565918   744.269104      0.
   69.01368713    0.            0.          173.10261536  117.63321686]"
1,2019-01-04,"0     1.0
1     1.0
2    -1.0
3     1.0
4    -1.0
5     1.0
6     1.0
7     1.0
8     1.0
9     1.0
10    1.0
11    1.0
12   -1.0
13   -1.0
14   -1.0
15   -1.0
16   -1.0
17    1.0
18   -1.0
19    1.0
20    1.0
21   -1.0
22    1.0
23    1.0
24   -1.0
25    1.0
26   -1.0
27   -1.0
28    1.0
29   -1.0
30    1.0
31   -1.0
32    1.0
33    1.0
34   -1.0
35   -1.0
36    1.0
37    1.0
38   -1.0
39    1.0
40    1.0
41    1.0
42    1.0
43    1.0
44   -1.0
45    1.0
46   -1.0
47    1.0
48    1.0
49    1.0
dtype: float32","[ 554.16400146  102.40424347    0.         1134.53295898    0.
  654.9989624   212.73698425  461.87243652  990.80529785  223.17045593
  242.87289429  141.74705505    0.            0.            0.
    0.            0.          383.10653687 -385.83224487  466.50494385
  260.52520752    0.          235.86685181    0.            0.
  551.96166992    0.            0.          365.79119873    0.
  328.70516968    0.         1555.11315918   94.49687958    0.
    0.         1056.50170898  191.37510681    0.          953.45245361
  310.79064941    0.         1470.45849609  739.10925293    0.
   69.5187912     0.           94.15859222  176.32516479  118.82553101]"
2,2019-01-07,"0     1.0
1    -1.0
2    -1.0
3     1.0
4    -1.0
5     1.0
6     1.0
7     1.0
8     1.0
9     1.0
10    1.0
11    1.0
12   -1.0
13   -1.0
14   -1.0
15   -1.0
16   -1.0
17    1.0
18   -1.0
19    1.0
20    1.0
21   -1.0
22    1.0
23    1.0
24   -1.0
25    1.0
26   -1.0
27   -1.0
28    1.0
29   -1.0
30    1.0
31   -1.0
32    1.0
33    1.0
34   -1.0
35   -1.0
36    1.0
37    1.0
38   -1.0
39    1.0
40    1.0
41    1.0
42    1.0
43    1.0
44   -1.0
45    1.0
46   -1.0
47    1.0
48    1.0
49    1.0
dtype: float32","[ 545.8157959  -102.15756989    0.         1121.17675781    0.
  643.63317871  207.48265076  449.40991211  981.29650879  223.44171143
  234.17120361  133.19268799    0.            0.            0.
    0.            0.          364.68399048    0.          457.73294067
  243.18238831    0.          233.56192017    0.            0.
  501.83169556    0.            0.          357.36749268    0.
  309.69338989    0.         1533.41308594   92.97741699    0.
    0.         1042.47021484  184.44126892    0.          931.82751465
  290.93786621    0.         1435.99755859  731.00482178    0.
   69.44203186    0.           93.46842957  171.15492249  115.83190155]"
3,2019-01-08,"0     1.0
1    -1.0
2     1.0
3     1.0
4    -1.0
5     1.0
6     1.0
7    -1.0
8     1.0
9     1.0
10    1.0
11    1.0
12   -1.0
13    1.0
14   -1.0
15   -1.0
16   -1.0
17    1.0
18   -1.0
19    1.0
20    1.0
21   -1.0
22    1.0
23    1.0
24   -1.0
25    1.0
26   -1.0
27   -1.0
28    1.0
29   -1.0
30    1.0
31   -1.0
32   -1.0
33    1.0
34   -1.0
35    1.0
36    1.0
37    1.0
38   -1.0
39    1.0
40    1.0
41    1.0
42    1.0
43    1.0
44   -1.0
45    1.0
46   -1.0
47   -1.0
48    1.0
49    1.0
dtype: float32","[ 5.44721619e+02 -2.46673584e-01  9.73918457e+02  1.10385022e+03
  0.00000000e+00  6.38096924e+02  2.07401749e+02 -4.51997833e+02
  9.68260437e+02  2.24803970e+02  2.34386353e+02  1.35132217e+02
  0.00000000e+00  8.47761536e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  3.53551788e+02  0.00000000e+00  4.48104950e+02
  2.38318802e+02  0.00000000e+00  2.30998093e+02  0.00000000e+00
  0.00000000e+00  4.97903839e+02  0.00000000e+00  0.00000000e+00
  3.58073853e+02  0.00000000e+00  3.09140045e+02  0.00000000e+00
 -1.54202002e+03  9.34563751e+01  0.00000000e+00  1.28461716e+02
  1.04843787e+03  1.88473709e+02  0.00000000e+00  9.30197937e+02
  2.91102173e+02  0.00000000e+00  1.43599756e+03  7.28003357e+02
  0.00000000e+00  6.80804749e+01  0.00000000e+00 -9.22427521e+01
  1.63730438e+02  1.11835808e+02]"
4,2019-01-09,"0     1.0
1    -1.0
2    -1.0
3     1.0
4    -1.0
5     1.0
6     1.0
7     1.0
8     1.0
9     1.0
10    1.0
11    1.0
12   -1.0
13   -1.0
14   -1.0
15   -1.0
16   -1.0
17    1.0
18   -1.0
19    1.0
20    1.0
21   -1.0
22    1.0
23    1.0
24   -1.0
25    1.0
26   -1.0
27   -1.0
28    1.0
29   -1.0
30    1.0
31   -1.0
32   -1.0
33    1.0
34   -1.0
35   -1.0
36    1.0
37    1.0
38   -1.0
39    1.0
40    1.0
41    1.0
42    1.0
43    1.0
44   -1.0
45    1.0
46   -1.0
47   -1.0
48    1.0
49    1.0
dtype: float32","[  545.8157959      0.          -973.91845703  1091.2265625
     0.           641.24761963   209.86888123   458.40438843
   971.94952393   227.57891846   231.51255798   134.10578918
     0.            -8.47761536     0.             0.
     0.           356.34362793     0.           449.6807251
   243.65640259     0.           232.735672       0.
     0.           477.33151245     0.             0.
   356.66390991     0.           309.32363892     0.
 -1546.50622559    94.29372406     0.          -128.4617157
  1056.50170898   191.44325256     0.           933.46276855
   289.95425415     0.          1443.50134277   727.00836182
     0.            67.48731232     0.           -93.65435791
   167.44416809   114.94226074]"
5,2019-01-10,"0     1.0
1    -1.0
2     1.0
3     1.0
4    -1.0
5     1.0
6     1.0
7     1.0
8     1.0
9     1.0
10    1.0
11    1.0
12   -1.0
13   -1.0
14   -1.0
15   -1.0
16   -1.0
17    1.0
18   -1.0
19    1.0
20    1.0
21   -1.0
22    1.0
23    1.0
24   -1.0
25    1.0
26   -1.0
27   -1.0
28    1.0
29   -1.0
30    1.0
31   -1.0
32    1.0
33    1.0
34   -1.0
35   -1.0
36    1.0
37   -1.0
38   -1.0
39    1.0
40    1.0
41    1.0
42    1.0
43   -1.0
44   -1.0
45    1.0
46   -1.0
47   -1.0
48    1.0
49    1.0
dtype: float32","[ 544.1762085     0.          973.91845703 1068.78710938    0.
  640.45910645  205.94862366  452.7427063   964.59918213  219.45127869
  228.81095886  130.36245728    0.            0.            0.
    0.            0.          355.60360718    0.          435.13827515
  236.07064819    0.          230.6943512     0.            0.
  455.92565918    0.            0.          353.64431763    0.
  308.95666504    0.         1550.72424316   92.38967896    0.
    0.         1044.4519043  -187.7454834     0.          935.08630371
  286.72354126    0.         1424.86682129 -727.00836182    0.
   67.54155731    0.           -1.7299118   166.9432373   113.24002075]"
6,2019-01-11,"0     1.0
1    -1.0
2    -1.0
3     1.0
4    -1.0
5     1.0
6     1.0
7    -1.0
8    -1.0
9     1.0
10    1.0
11    1.0
12   -1.0
13    1.0
14   -1.0
15   -1.0
16   -1.0
17    1.0
18   -1.0
19    1.0
20    1.0
21   -1.0
22    1.0
23    1.0
24   -1.0
25    1.0
26   -1.0
27   -1.0
28    1.0
29   -1.0
30   -1.0
31   -1.0
32   -1.0
33    1.0
34   -1.0
35    1.0
36    1.0
37    1.0
38    1.0
39    1.0
40    1.0
41    1.0
42    1.0
43    1.0
44   -1.0
45    1.0
46   -1.0
47    1.0
48    1.0
49    1.0
dtype: float32","[  545.8157959      0.          -973.91845703  1078.86499023
     0.           646.03656006   204.7535553   -458.02224731
  -971.94952393   222.63186646   227.58514404   128.64813232
     0.             8.29566956     0.             0.
     0.           347.81158447     0.           438.87368774
   243.06416321     0.           227.69810486     0.
     0.           470.70343018     0.             0.
   354.33599854     0.          -312.48828125     0.
 -1550.72424316    91.50587463     0.           132.92428589
  1052.4543457    191.03291321   252.48316956   940.02630615
   293.59262085     0.          1435.99755859   725.0369873
     0.            67.66870117     0.            91.93795776
   169.65139771   115.09281158]"
7,2019-01-14,"0     1.0
1    -1.0
2    -1.0
3     1.0
4     1.0
5     1.0
6     1.0
7    -1.0
8     1.0
9     1.0
10    1.0
11    1.0
12   -1.0
13   -1.0
14   -1.0
15    1.0
16   -1.0
17    1.0
18   -1.0
19    1.0
20    1.0
21   -1.0
22    1.0
23    1.0
24   -1.0
25    1.0
26   -1.0
27   -1.0
28    1.0
29   -1.0
30    1.0
31   -1.0
32   -1.0
33    1.0
34   -1.0
35    1.0
36   -1.0
37    1.0
38   -1.0
39    1.0
40    1.0
41    1.0
42    1.0
43    1.0
44   -1.0
45    1.0
46   -1.0
47    1.0
48    1.0
49    1.0
dtype: float32","[  540.92651367     0.             0.          1068.78710938
   303.97167969   634.20385742   200.03359985  -458.40438843
   952.00012207   219.71261597   230.05006409   129.3838501
     0.            -8.0724535      0.           152.19866943
     0.           355.16156006     0.           439.63000488
   244.48921204     0.           223.72665405     0.
     0.           473.3324585      0.             0.
   352.72622681     0.           311.54977417     0.
     0.            90.60778046     0.           131.77973938
 -1048.43786621   191.71852112  -250.6315918    938.38562012
   289.6267395      0.          1424.86682129   722.08422852
     0.            67.66870117     0.            90.79238129
   168.00454712   114.88600922]"
8,2019-01-15,"0     1.0
1    -1.0
2     1.0
3     1.0
4    -1.0
5     1.0
6     1.0
7    -1.0
8     1.0
9     1.0
10    1.0
11    1.0
12   -1.0
13   -1.0
14   -1.0
15   -1.0
16   -1.0
17    1.0
18   -1.0
19    1.0
20    1.0
21   -1.0
22    1.0
23    1.0
24   -1.0
25    1.0
26   -1.0
27   -1.0
28    1.0
29   -1.0
30    1.0
31   -1.0
32   -1.0
33    1.0
34   -1.0
35    1.0
36    1.0
37    1.0
38   -1.0
39    1.0
40    1.0
41    1.0
42    1.0
43    1.0
44   -1.0
45    1.0
46   -1.0
47    1.0
48    1.0
49    1.0
dtype: float32","[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -3.03434875e+02  0.00000000e+00  0.00000000e+00 -4.66975494e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.23216057e-01  0.00000000e+00 -1.52198669e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.85157776e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00]"
9,2019-01-16,"0     1.0
1     1.0
2     1.0
3     1.0
4    -1.0
5     1.0
6     1.0
7    -1.0
8     1.0
9     1.0
10    1.0
11    1.0
12   -1.0
13    1.0
14   -1.0
15   -1.0
16   -1.0
17    1.0
18   -1.0
19    1.0
20    1.0
21   -1.0
22    1.0
23    1.0
24   -1.0
25    1.0
26   -1.0
27   -1.0
28    1.0
29   -1.0
30   -1.0
31   -1.0
32   -1.0
33    1.0
34   -1.0
35   -1.0
36   -1.0
37   -1.0
38    1.0
39    1.0
40    1.0
41    1.0
42    1.0
43    1.0
44   -1.0
45    1.0
46   -1.0
47    1.0
48    1.0
49    1.0
dtype: float32","[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -5.36804199e-01  0.00000000e+00  0.00000000e+00 -4.56398468e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -3.10248749e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.30687866e+02
 -1.05044226e+03 -1.88009506e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00]"
