,0
Annual return,0.7775394963299258
Cumulative returns,2.0324544488680063
Annual volatility,0.3999758018400846
Sharpe ratio,1.6435573253345903
Calmar ratio,2.106174768023038
Stability,0.9240874659800885
Max drawdown,-0.36917140407097543
Omega ratio,1.3633299942471488
Sortino ratio,2.4453563502410676
Skew,
Kurtosis,
Tail ratio,1.28976965408451
Daily value at risk,-0.047783551056664
