,cash,asset_value,total_assets,reward,date
0,1000000.0,0.0,1000000.0,0.0,2019-01-03
1,951161.6982908096,48415.85144128637,999577.549732096,-0.0004224502679039954,2019-01-04
2,889524.0192639473,111747.80803063746,1001271.8272945847,0.0012718272945846376,2019-01-07
3,832398.3087093824,170299.69539618416,1002698.0041055665,0.0026980041055666426,2019-01-08
4,798413.0096363083,202404.33596377066,1000817.3456000789,0.0008173456000788448,2019-01-09
5,748839.3023485105,254949.3890733827,1003788.6914218932,0.0037886914218931977,2019-01-10
6,719639.7078294322,282704.8015671274,1002344.5093965596,0.002344509396559502,2019-01-11
7,720770.8034427396,283015.6292318255,1003786.4326745651,0.0037864326745651322,2019-01-14
8,723815.0397406254,276049.21641623945,999864.2561568648,-0.00013574384313519428,2019-01-15
9,694493.3184442199,311626.3259249061,1006119.6443691261,0.006119644369126043,2019-01-16
10,639298.8557130159,366007.6820291747,1005306.5377421905,0.005306537742190587,2019-01-17
11,646463.8953267512,356158.99384567724,1002622.8891724284,0.0026228891724284775,2019-01-18
12,619743.5166179597,388815.6745386146,1008559.1911565743,0.00855919115657433,2019-01-21
13,615470.4189231783,397749.2840850003,1013219.7030081786,0.013219703008178652,2019-01-22
14,607280.129612234,399851.136066167,1007131.2656784009,0.007131265678400833,2019-01-23
15,604813.7165961205,400353.5374288814,1005167.2540250019,0.005167254025001844,2019-01-24
16,612306.864039316,397062.32633113913,1009369.1903704552,0.009369190370455138,2019-01-25
17,600152.1155683884,412987.24175485014,1013139.3573232385,0.013139357323238565,2019-01-28
18,557395.0953698953,455695.18246344046,1013090.2778333358,0.013090277833335717,2019-01-29
19,566205.8922448729,447920.60207569384,1014126.4943205668,0.014126494320566785,2019-01-30
20,555663.2744404218,454845.8681601581,1010509.1426005799,0.01050914260057989,2019-01-31
21,503455.6719482308,512492.48744202976,1015948.1593902606,0.01594815939026062,2019-02-01
22,492574.40634146123,531588.5360947821,1024162.9424362433,0.024162942436243284,2019-02-11
23,525205.8901077016,507373.3715806874,1032579.2616883891,0.032579261688389094,2019-02-12
24,517516.733504579,518354.64022014494,1035871.3737247239,0.03587137372472404,2019-02-13
25,514552.21320814575,535839.899431933,1050392.1126400786,0.05039211264007859,2019-02-14
26,513840.62987871567,537042.2210797241,1050882.8509584398,0.05088285095843981,2019-02-15
27,510913.1702909351,528875.4330855996,1039788.6033765347,0.03978860337653467,2019-02-18
28,491260.6548374778,566050.0035649945,1057310.6584024723,0.05731065840247229,2019-02-19
29,471856.08466059074,586665.3151457276,1058521.3998063183,0.05852139980631832,2019-02-20
30,464608.3018105857,595615.9670948415,1060224.2689054273,0.060224268905427314,2019-02-21
31,458215.3704452234,600483.9324374968,1058699.3028827203,0.058699302882720295,2019-02-22
32,411598.52468838025,664839.5554853326,1076438.080173713,0.07643808017371301,2019-02-25
33,376531.3679635347,739689.5339886711,1116220.901952206,0.11622090195220602,2019-02-26
34,363098.58110345306,742700.7477520211,1105799.328855474,0.10579932885547394,2019-02-27
35,365975.5488902433,738729.6985607557,1104705.247450999,0.10470524745099907,2019-02-28
36,348437.0286972992,752084.0929911847,1100521.1216884837,0.10052112168848382,2019-03-01
37,323806.34282620955,800918.16106685,1124724.5038930594,0.12472450389305934,2019-03-04
38,256692.8353921512,882492.6006334409,1139185.436025592,0.13918543602559197,2019-03-05
39,244909.19731298118,907914.1741344875,1152823.3714474686,0.15282337144746871,2019-03-06
40,203002.3524809735,956364.8250756924,1159367.1775566658,0.15936717755666585,2019-03-07
41,186408.34451470856,966762.5670679251,1153170.9115826336,0.15317091158263363,2019-03-08
42,159083.3054327903,963469.9852581546,1122553.290690945,0.122553290690945,2019-03-11
43,139800.75771456724,988560.3684603133,1128361.1261748807,0.1283611261748807,2019-03-12
44,151689.96266581665,987648.5907702905,1139338.553436107,0.1393385534361069,2019-03-13
