,cash,asset_value,total_assets,reward,date
100,7121.758503867068,1237485.9641375933,1244607.7226414604,0.24460772264146047,2019-06-05
101,7121.758503867068,1210204.7229981066,1217326.4815019737,0.21732648150197376,2019-06-06
102,7121.758503867068,1222434.912128794,1229556.670632661,0.22955667063266105,2019-06-10
103,7121.758503867068,1229370.7433224274,1236492.5018262945,0.23649250182629444,2019-06-11
104,7121.758503867068,1274938.0967281556,1282059.8552320227,0.2820598552320226,2019-06-12
105,7121.758503867068,1262772.1755427537,1269893.9340466207,0.26989393404662065,2019-06-13
106,7121.758503867068,1265454.2903811932,1272576.0488850602,0.27257604888506015,2019-06-14
107,7121.758503867068,1249529.058999496,1256650.8175033631,0.25665081750336305,2019-06-17
108,7121.758503867068,1253320.3492740022,1260442.1077778693,0.26044210777786936,2019-06-18
109,7121.758503867068,1256379.457528592,1263501.2160324592,0.26350121603245924,2019-06-19
110,7121.758503867068,1280831.3510847236,1287953.1095885907,0.28795310958859077,2019-06-20
111,7121.758503867068,1328552.514808798,1335674.273312665,0.335674273312665,2019-06-21
112,7121.758503867068,1346144.7763271302,1353266.5348309972,0.3532665348309971,2019-06-24
113,7121.758503867068,1349726.2046396644,1356847.9631435315,0.3568479631435315,2019-06-25
114,7121.758503867068,1344124.2143727355,1351245.9728766026,0.35124597287660264,2019-06-26
115,7121.758503867068,1336559.009641295,1343680.7681451621,0.34368076814516213,2019-06-27
116,7121.758503867068,1349274.5714682336,1356396.3299721007,0.3563963299721007,2019-06-28
117,7121.758503867068,1342079.6162128628,1349201.3747167299,0.34920137471672996,2019-07-01
118,7121.758503867068,1382954.20951083,1390075.968014697,0.390075968014697,2019-07-02
119,7121.758503867068,1373452.3762894094,1380574.1347932764,0.3805741347932765,2019-07-03
120,7121.758503867068,1360195.1157850844,1367316.8742889515,0.36731687428895143,2019-07-04
121,7121.758503867068,1350087.4277707876,1357209.1862746547,0.3572091862746547,2019-07-05
122,7121.758503867068,1358258.3721147089,1365380.130618576,0.365380130618576,2019-07-08
123,7121.758503867068,1326209.3247391225,1333331.0832429896,0.33333108324298966,2019-07-09
124,7121.758503867068,1325340.033894906,1332461.7923987731,0.33246179239877316,2019-07-10
125,7121.758503867068,1328310.6537566278,1335432.412260495,0.3354324122604948,2019-07-11
126,7121.758503867068,1325181.269093683,1332303.02759755,0.33230302759755004,2019-07-12
127,7121.758503867068,1332403.973635022,1339525.7321388891,0.33952573213888915,2019-07-15
128,7121.758503867068,1348964.6578580043,1356086.4163618714,0.3560864163618713,2019-07-16
129,7121.758503867068,1344795.939168549,1351917.697672416,0.3519176976724161,2019-07-17
130,7121.758503867068,1345486.766798255,1352608.525302122,0.35260852530212206,2019-07-18
131,7121.758503867068,1332523.4401058278,1339645.1986096948,0.3396451986096949,2019-07-19
132,7121.758503867068,1345251.411169541,1352373.1696734081,0.35237316967340826,2019-07-22
133,7121.758503867068,1337979.2526180558,1345101.0111219229,0.3451010111219228,2019-07-23
134,7121.758503867068,1351298.1350604831,1358419.8935643502,0.3584198935643501,2019-07-24
135,7121.758503867068,1369395.4206544294,1376517.1791582964,0.3765171791582964,2019-07-25
136,7121.758503867068,1384462.2943564625,1391584.0528603296,0.3915840528603296,2019-07-26
137,7121.758503867068,1387050.0965543205,1394171.8550581876,0.39417185505818764,2019-07-29
138,7121.758503867068,1387333.969643383,1394455.7281472501,0.39445572814725005,2019-07-30
139,7121.758503867068,1388043.685995728,1395165.444499595,0.3951654444995951,2019-07-31
140,7121.758503867068,1376782.7262626837,1383904.4847665508,0.3839044847665509,2019-08-01
141,7121.758503867068,1368864.2027580144,1375985.9612618815,0.37598596126188144,2019-08-02
142,7121.758503867068,1342416.8454249222,1349538.6039287893,0.3495386039287893,2019-08-05
143,7121.758503867068,1316429.8694079865,1323551.6279118536,0.32355162791185355,2019-08-06
144,7121.758503867068,1307813.7757699443,1314935.5342738114,0.3149355342738114,2019-08-07
145,7121.758503867068,1295735.4881147414,1302857.2466186085,0.3028572466186086,2019-08-08
146,7121.758503867068,1313776.9819432888,1320898.740447156,0.32089874044715594,2019-08-09
147,7121.758503867068,1303472.2880467428,1310594.0465506099,0.31059404655060985,2019-08-12
148,7121.758503867068,1337356.3626573079,1344478.121161175,0.34447812116117493,2019-08-13
149,7121.758503867068,1323519.682124078,1330641.4406279451,0.3306414406279452,2019-08-14
150,7121.758503867068,1330765.1485520469,1337886.907055914,0.33788690705591384,2019-08-15
151,7121.758503867068,1342761.6953853972,1349883.4538892643,0.34988345388926434,2019-08-16
152,7121.758503867068,1351904.790142046,1359026.5486459131,0.3590265486459132,2019-08-19
153,7121.758503867068,1402772.771271784,1409894.5297756512,0.4098945297756511,2019-08-20
154,7121.758503867068,1405590.7431728377,1412712.5016767047,0.4127125016767048,2019-08-21
155,7121.758503867068,1419030.8254155803,1426152.5839194474,0.4261525839194473,2019-08-22
156,7121.758503867068,1414483.0834178901,1421604.8419217572,0.4216048419217573,2019-08-23
157,7121.758503867068,1423656.5540563918,1430778.312560259,0.4307783125602589,2019-08-26
158,7121.758503867068,1411375.586235457,1418497.3447393242,0.4184973447393241,2019-08-27
159,7121.758503867068,1441041.8647535034,1448163.6232573704,0.44816362325737047,2019-08-28
160,7121.758503867068,1429571.9820670171,1436693.7405708842,0.43669374057088417,2019-08-29
161,7121.758503867068,1436144.1483250973,1443265.9068289644,0.4432659068289644,2019-08-30
162,7121.758503867068,1429150.8929046115,1436272.6514084786,0.4362726514084787,2019-09-02
163,7121.758503867068,1468918.4694853972,1476040.2279892643,0.4760402279892644,2019-09-03
164,7121.758503867068,1477656.2486068602,1484778.0071107273,0.48477800711072727,2019-09-04
165,7121.758503867068,1493145.976558433,1500267.7350623,0.5002677350622999,2019-09-05
166,7121.758503867068,1521352.3448281845,1528474.1033320515,0.5284741033320515,2019-09-06
167,7121.758503867068,1531648.216420553,1538769.97492442,0.5387699749244199,2019-09-09
168,7121.758503867068,1562042.5038147792,1569164.2623186463,0.5691642623186464,2019-09-10
169,7121.758503867068,1558155.9110168323,1565277.6695206994,0.5652776695206994,2019-09-11
170,7121.758503867068,1550778.1355522925,1557899.8940561595,0.5578998940561595,2019-09-12
171,7121.758503867068,1561890.1057974957,1569011.8643013628,0.5690118643013629,2019-09-16
172,7121.758503867068,1553299.943703012,1560421.7022068792,0.5604217022068791,2019-09-17
173,7121.758503867068,1533506.8854928114,1540628.6439966785,0.5406286439966785,2019-09-18
174,7121.758503867068,1528622.4141507957,1535744.1726546627,0.5357441726546628,2019-09-19
175,7121.758503867068,1547591.1852802346,1554712.9437841016,0.5547129437841016,2019-09-20
176,7121.758503867068,1565197.2049308582,1572318.9634347253,0.5723189634347252,2019-09-23
177,7121.758503867068,1559265.9507162278,1566387.7092200948,0.5663877092200948,2019-09-24
178,7121.758503867068,1561985.3745359764,1569107.1330398435,0.5691071330398436,2019-09-25
179,7121.758503867068,1532506.2600554056,1539628.0185592726,0.5396280185592726,2019-09-26
180,7121.758503867068,1501194.0181548402,1508315.7766587073,0.5083157766587072,2019-09-27
181,7121.758503867068,1513976.08850812,1521097.8470119871,0.5210978470119871,2019-09-30
182,7121.758503867068,1481200.7561437238,1488322.514647591,0.4883225146475909,2019-10-08
183,7121.758503867068,1478203.00906001,1485324.7675638772,0.4853247675638772,2019-10-09
184,7121.758503867068,1492775.87559387,1499897.634097737,0.499897634097737,2019-10-10
185,7121.758503867068,1511528.4516147086,1518650.2101185757,0.5186502101185757,2019-10-11
186,7121.758503867068,1522862.445861773,1529984.2043656402,0.5299842043656402,2019-10-14
187,7121.758503867068,1539919.2625983972,1547041.0211022643,0.5470410211022643,2019-10-15
188,7121.758503867068,1518279.2278920335,1525400.9863959006,0.5254009863959006,2019-10-16
189,7121.758503867068,1506885.4942815995,1514007.2527854666,0.5140072527854667,2019-10-17
190,7121.758503867068,1512670.9797664243,1519792.7382702914,0.5197927382702914,2019-10-18
191,7121.758503867068,1480322.8754508453,1487444.6339547124,0.4874446339547125,2019-10-21
192,7121.758503867068,1479598.7861112035,1486720.5446150706,0.48672054461507064,2019-10-22
193,7121.758503867068,1494965.074100902,1502086.8326047692,0.5020868326047692,2019-10-23
194,7121.758503867068,1490985.3879682072,1498107.1464720743,0.4981071464720743,2019-10-24
195,7121.758503867068,1487769.3691711328,1494891.1276749999,0.4948911276749999,2019-10-25
196,7121.758503867068,1503036.5400560987,1510158.2985599658,0.5101582985599658,2019-10-28
197,7121.758503867068,1527183.477151559,1534305.235655426,0.5343052356554261,2019-10-29
