,0
Annual return,0.4620687442658238
Cumulative returns,1.0804255183589286
Annual volatility,0.252253836447133
Sharpe ratio,1.6361575929164924
Calmar ratio,2.8119969616004052
Stability,0.8168542684227205
Max drawdown,-0.16432049912416846
Omega ratio,1.3562251344110348
Sortino ratio,2.4474422596151535
Skew,
Kurtosis,
Tail ratio,1.362347474664907
Daily value at risk,-0.030143190445109554
