,date,actions,transactions
10,2019-01-17,"0     0.499017
1    -0.197247
2    -0.184162
3    -0.357162
4     0.472209
5     0.005113
6    -0.365947
7    -0.029937
8    -0.132706
9    -0.041138
10   -0.289376
11    0.159215
12   -0.437445
13    0.531379
14   -0.077929
15    0.037669
16    0.185239
17    0.278111
18    0.431630
19    0.600000
20    0.075890
21   -0.400212
22   -0.164588
23   -0.020227
24    0.873329
25   -0.067797
26   -0.202817
27    0.205821
28    0.316412
29    0.200000
30   -0.073529
31    0.027846
32    0.408593
33    0.187837
34    0.200000
35   -0.155142
36   -0.196040
37    0.067689
38    0.302998
39   -0.409548
40   -0.596185
41   -0.037651
42    0.026794
43    0.286861
44   -0.600000
45    0.759440
46   -0.282834
47    0.600000
48    0.272098
49    0.162731
dtype: float32","[ 267.80215454  -21.14339066  -37.02801514    0.          138.08572388
    3.13540292    0.          -13.87378216    0.            0.
    0.           20.0551033   -73.29221344    4.12589073  -25.72158813
    5.43250751   33.11737823   96.73005676  154.01507568  293.84396362
   19.17246056    0.            0.            0.          257.4005127
  -28.86543465    0.           87.03217316  111.10211182   96.87294006
  -22.85326958    0.          639.00537109   16.82537842  187.59262085
   -3.83894873 -205.53601074   12.56270981   74.55552673 -380.30227661
    0.            0.           37.69132233  208.26855469    0.
   50.44113159   -1.50472176   51.13755417   46.57088852   18.82766724]"
11,2019-01-18,"0     0.089249
1    -0.050619
2    -0.280409
3    -0.275277
4    -0.233522
5    -0.051645
6    -0.486627
7     0.730512
8    -0.148138
9     0.055309
10   -0.200000
11    0.192144
12    0.390011
13    0.739462
14    0.456781
15   -0.323636
16    0.391833
17   -0.200000
18    0.419482
19    0.404814
20   -0.037905
21   -0.996283
22   -0.044758
23    0.404398
24    0.589961
25   -0.600000
26   -0.077621
27    0.200000
28   -0.309217
29   -0.300299
30   -0.435974
31   -0.045166
32    0.652406
33    0.517439
34    0.217433
35   -0.064080
36    0.044440
37   -0.280788
38    0.600000
39   -0.118131
40   -0.697597
41   -0.352542
42    0.244565
43    0.112434
44    0.248254
45    0.600000
46   -0.380221
47    0.086789
48    0.233833
49    0.108301
dtype: float32","[  47.70776367   -5.40657616    0.            0.          -68.59893799
  -31.4478817     0.          341.13140869    0.           12.21996403
    0.           24.2491684    66.47625732    5.75766802  150.86747742
  -47.42768097   69.50134277  -70.73936462  149.78288269  205.74208069
   -9.83946514    0.            0.            0.          177.30076599
  -69.11388969    0.           85.77433014 -109.42409515 -145.86120605
 -137.39411926    0.         1017.41369629   46.3571167   204.68862915
    0.           46.50374603  -51.98631287  145.88459778 -110.65763855
    0.            0.          345.79202271   81.96472168   20.62392235
   41.29501343    0.            7.34783411   40.31029129   12.64675617]"
12,2019-01-21,"0     0.151596
1     0.155047
2     0.196676
3    -0.298110
4    -0.075413
5    -0.382246
6    -0.444674
7    -0.430742
8    -0.197016
9    -0.200000
10    0.021482
11    0.132258
12    0.248379
13    0.249461
14   -0.200000
15    0.599888
16    0.321562
17    0.483085
18    0.600000
19    0.131805
20   -0.033743
21   -0.004964
22   -0.648367
23    0.102872
24    0.549842
25   -0.367505
26   -0.000537
27    0.587083
28   -0.600000
29    0.524102
30    0.200450
31   -0.264856
32   -0.117909
33    0.256134
34    0.132323
35   -0.561235
36   -0.019334
37   -0.358901
38    0.653262
39   -0.482850
40   -0.969829
41   -0.133311
42    0.121486
43    0.600000
44   -0.509128
45    0.203670
46   -0.477855
47    0.205412
48    0.899211
49    0.446505
dtype: float32","[  79.01476288   15.78538227  189.25016785    0.          -21.75658989
 -229.79534912    0.         -196.1466217     0.          -12.21996403
    4.62073708   16.18089867   41.96560669    1.87316155  -66.68356323
   85.84494019   56.02671432  166.93904114  206.88085938   70.63974762
   -8.75004005    0.            0.            0.          154.70825195
    0.            0.          249.69277954 -207.85699463  252.92073059
   62.52523804    0.         -181.30847168   22.49114418  123.43837738
    0.          -19.70643425  -64.31003571  155.65945435 -431.12356567
    0.            0.          169.59721375  435.02218628  -20.62392235
   13.98703003    0.           17.42463875  154.58972168   51.22189713]"
13,2019-01-22,"0     0.323246
1     0.089057
2    -0.354040
3    -0.129834
4    -0.477783
5    -0.035423
6    -0.284453
7     0.560255
8    -0.324119
9    -0.150726
10   -0.807052
11   -0.122969
12   -0.411387
13    0.363544
14    0.114895
15    0.142496
16    0.568459
17   -0.345504
18    0.395875
19    0.354615
20   -0.356592
21   -0.387217
22   -0.954971
23    0.216793
24   -0.018302
25   -0.200000
26   -0.383470
27    0.042172
28   -0.386254
29   -0.028805
30   -0.163664
31   -0.365201
32    0.447712
33    0.497677
34   -0.059313
35   -0.400709
36    0.248476
37   -0.011242
38    0.284013
39    0.213078
40   -0.668623
41   -0.365684
42    0.023271
43    0.510221
44   -0.059843
45    0.812428
46   -0.537938
47    0.268476
48    0.554054
49    0.749705
dtype: float32","[ 1.69784729e+02  8.96643353e+00 -1.89250168e+02  0.00000000e+00
 -1.38149933e+02 -2.13697186e+01  0.00000000e+00  2.55758728e+02
  0.00000000e+00  0.00000000e+00 -4.62073708e+00 -1.50697803e+01
 -6.71196671e+01  2.71639752e+00  3.83731613e+01  2.02149372e+01
  9.84102249e+01 -1.19011406e+02  1.36138718e+02  1.79872375e+02
 -5.82955360e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -5.18459749e+00  0.00000000e+00  0.00000000e+00  1.79063053e+01
 -2.91725368e+01 -1.38242970e+01 -5.15776787e+01  0.00000000e+00
  6.88448547e+02  4.30757446e+01 -5.56332359e+01  0.00000000e+00
  2.50475067e+02 -2.00291538e+00  6.53947372e+01  1.90568497e+02
  0.00000000e+00  0.00000000e+00  3.23226471e+01  3.67923004e+02
  0.00000000e+00  5.51761818e+01  0.00000000e+00  2.24781647e+01
  9.18540268e+01  7.81879120e+01]"
14,2019-01-23,"0     0.200000
1     0.118274
2    -0.530208
3    -0.194779
4     0.168135
5     0.039138
6    -0.174242
7     0.600000
8    -0.449491
9    -0.364882
10   -0.253631
11    0.048114
12   -0.325308
13    0.789707
14    0.433740
15   -0.361001
16    0.582295
17   -0.142587
18    0.603727
19   -0.186726
20   -0.208479
21    0.200000
22    0.004157
23    0.172916
24    0.200000
25   -0.152901
26   -0.470111
27    0.499321
28   -0.063202
29   -0.434521
30   -0.481606
31   -0.129666
32   -0.093873
33    0.699282
34    0.229567
35   -0.260833
36    0.570275
37    0.444975
38    0.340820
39    0.033512
40   -0.752811
41   -0.178086
42    0.421288
43    0.600000
44    0.200000
45    0.676816
46   -0.585540
47    0.291105
48    0.947663
49    0.200000
dtype: float32","[ 106.07491302   12.41138458    0.            0.           49.64535904
   23.80406952    0.          273.6751709     0.            0.
    0.            6.03739357  -54.23578644    6.04121208  142.77806091
  -52.28312683  103.55596924  -49.27351379  210.5294342   -91.44697571
    0.          106.9541626     0.89504498    0.           57.09391785
    0.            0.          215.40647888    0.         -214.03910828
 -155.06773376    0.         -144.75415039   61.2507782   219.7363739
    0.          581.2612915    80.78932953   79.76476288   30.32736015
    0.            0.          597.19848633  436.80203247   17.15115738
   45.63975143    0.           24.67665863  160.93557739   21.31659889]"
15,2019-01-24,"0     0.024707
1     0.175225
2     0.100621
3    -0.095306
4     0.244806
5     0.134535
6     0.155325
7     0.600000
8    -0.253635
9    -0.374252
10   -0.588320
11   -0.013136
12    0.524672
13    0.288993
14    0.246628
15   -0.089480
16    0.176572
17   -0.025676
18    0.648752
19    0.499486
20   -0.312880
21   -0.138320
22   -0.200000
23    0.152430
24    0.786912
25   -0.200000
26   -0.391826
27    0.557052
28    0.315232
29    0.233624
30    0.180558
31   -0.107342
32   -0.220220
33    0.600000
34   -0.070471
35    0.200000
36    0.155554
37   -0.477572
38    0.754653
39   -0.383594
40   -0.727536
41   -0.294164
42    0.270417
43    0.600000
44   -0.067503
45    0.866666
46   -0.354355
47    0.335532
48    0.336165
49    0.402403
dtype: float32","[  13.07824039   18.6375885    96.98809814    0.           72.078125
   80.22846985   30.2693119   276.89071655    0.            0.
    0.           -1.63895822   87.28559113    2.22851253   81.45735931
  -13.08590508   31.02449036   -8.97049999  227.59869385  248.42648315
    0.          -73.5878067    -0.89504498    0.          223.11454773
    0.            0.          241.12284851  110.47359467  118.08501434
   58.24450684    0.         -337.68862915   53.06700897  -67.70495605
   25.80059242  157.0932312   -86.23885345  176.61709595 -345.38760376
    0.            0.          381.36270142  440.41223145   -5.76823378
   58.88359451    0.           28.52560997   57.81231308   43.54906845]"
16,2019-01-25,"0     0.384711
1     0.076622
2     0.007492
3     0.036343
4     0.006928
5    -0.485671
6     0.131498
7     0.441909
8    -0.239634
9    -0.450215
10   -0.722661
11    0.345569
12    0.860012
13    0.600000
14    0.531307
15   -0.167992
16   -0.577143
17   -0.075876
18    0.514912
19   -0.134739
20   -0.293839
21    0.087724
22   -0.186804
23    0.435676
24   -0.200000
25   -0.030493
26   -0.090528
27    0.127929
28    0.340009
29    0.143845
30    0.019165
31   -0.463429
32    0.626378
33    0.107309
34    0.515094
35   -0.149965
36    0.335384
37    0.588508
38    0.808125
39   -0.005179
40   -0.933343
41   -0.670238
42    0.238854
43   -0.092234
44   -0.161234
45    0.691240
46   -0.768017
47    0.341416
48    0.600000
49    0.155036
dtype: float32","[ 201.48495483    8.2393198     7.20929193   38.27009201    1.99760306
 -202.44858575   24.97319603  203.42156982    0.            0.
    0.           42.12837601  147.84300232    4.57972765  176.90774536
  -23.99152756 -101.57135773  -15.67431355  175.57130432  -67.14478302
    0.           45.68130112    0.            0.          -56.45093155
    0.            0.           55.32794952  117.93894196   75.17752838
    6.12155008    0.          955.19464111    9.34327602  491.20230103
  -19.49578094  337.4631958   105.13505554  189.5645752    -4.69518948
    0.            0.          338.58901978  -67.51548767  -11.3829236
   46.71255112    0.           28.84155655   98.49532318   15.99114418]"
17,2019-01-28,"0     0.160428
1     0.147289
2    -0.096557
3    -0.236806
4    -0.082725
5     0.066313
6    -0.392924
7     0.148814
8    -0.125374
9    -0.217131
10   -0.239715
11    0.200000
12    0.171246
13    0.810646
14    0.181717
15   -0.340937
16   -0.004953
17    0.200000
18    0.796932
19   -0.164640
20   -0.111729
21   -0.458339
22    0.029740
23    0.229512
24    0.148058
25   -0.543045
26   -0.242175
27    0.033501
28   -0.109522
29    0.196262
30    0.148971
31   -0.130870
32    0.407728
33   -0.074947
34    0.186549
35   -0.088558
36    0.352587
37    0.099887
38    0.600000
39   -0.172810
40   -0.952069
41   -0.141658
42    0.320390
43    0.011694
44   -0.275261
45    0.546170
46   -0.032347
47    0.305961
48    0.696972
49   -0.200000
dtype: float32","[  83.06138611   15.57178974  -91.80870819  -38.27009201  -23.65448952
   37.97534561  -55.24250793   66.49790192    0.            0.
    0.           24.54325104   28.68281174    6.12201881   60.0990181
  -49.10192108   -0.85557669   67.77455139  269.09570312  -81.96566772
    0.          -79.04765701    6.40305376    0.           41.1780014
    0.            0.           14.55003071  -37.2059021   101.15675354
   47.40751266    0.          611.59869385   -6.4340229   174.02301025
   -6.30481148  350.91647339   17.68494034  137.90377808 -152.51116943
    0.            0.          443.90032959    8.56015015    0.
   36.67763519    0.           25.65877724  115.24306488  -20.17919159]"
18,2019-01-29,"0    -0.113755
1    -0.314884
2    -0.498088
3     0.151147
4    -0.033216
5     0.200000
6     0.017933
7    -0.081352
8     0.200000
9    -0.521778
10   -0.826114
11    0.145431
12    0.600000
13    0.665599
14    0.261917
15   -0.200000
16    0.357056
17   -0.315299
18    0.678344
19    0.381674
20   -0.369799
21   -0.195649
22   -0.078990
23    0.212045
24    0.600000
25   -0.047776
26    0.040827
27    0.223831
28   -0.320081
29   -0.010059
30    0.539855
31   -0.200000
32    0.131589
33   -0.023140
34    0.541957
35   -0.199058
36    0.057241
37   -0.120599
38    0.200000
39    0.287418
40   -0.294590
41   -0.506857
42   -0.043964
43   -0.144254
44   -0.283519
45    0.464859
46   -0.200695
47    0.316012
48    0.442150
49    0.535418
dtype: float32","[ -59.34838486  -32.78636932  -12.38868189  155.72200012   -9.51895142
  114.40862274    3.31174636  -36.53072739  190.75596619    0.
    0.           19.20422935  100.87119293    5.04666519   83.78020477
  -27.99058342   60.55333328  -67.77455139  227.43533325  197.51498413
    0.            0.           -6.40305376    0.          169.58255005
    0.           11.66619968   97.54524994 -108.73495483   -5.17417383
  169.00372314    0.          196.84767151   -1.97905421  511.12576294
    0.           57.17658615  -21.41572571   46.00916672  254.5007019
    0.            0.          -61.52995682 -105.73912811    0.
   31.15072632    0.           26.64404678   72.89273834   53.88241196]"
19,2019-01-30,"0     0.389475
1    -0.028917
2     0.181770
3    -0.603800
4    -0.016495
5    -0.320449
6    -0.529280
7     0.230975
8    -0.167678
9    -0.600000
10   -0.353148
11    0.177402
12   -0.411199
13    0.600000
14   -0.027792
15    0.066270
16    0.469717
17    0.121228
18    0.541484
19   -0.200000
20   -0.477766
21   -0.121371
22   -0.183768
23    0.518756
24   -0.076681
25   -0.600000
26   -0.058057
27    0.060219
28   -0.558958
29    0.545342
30    0.393362
31    0.157246
32    0.297384
33    0.399201
34    0.208269
35   -0.200000
36    0.260484
37   -0.031572
38    0.493813
39   -0.070986
40   -0.679724
41   -0.035259
42    0.383951
43    0.287225
44    0.147873
45    0.608316
46   -0.066090
47    0.283258
48    0.534343
49   -0.064591
dtype: float32","[ 200.12487793   -2.99126768  171.95516968 -155.72200012   -4.70093966
 -152.38396835   -3.31174636  100.8343277  -161.13304138    0.
    0.           22.45921326  -67.99036407    4.49615622   -8.88400459
    8.85727596   78.99069214   40.26849747  181.54885864 -105.09500885
    0.            0.            0.            0.          -21.54650497
    0.          -11.66619968   26.69740677  -82.47167969  279.42474365
  123.88976288    0.          443.65872192   34.07025909  187.80870056
    0.          258.3137207    -5.56576204  112.63871002  -61.72998047
    0.            0.          529.29528809  210.53846741   13.36872387
   41.21933746    0.           23.88250923   91.76836395   -6.56599092]"
