,cash,asset_value,total_assets,reward,date
37,52740.88586463156,1227225.3654008394,1279966.2512654709,0.2799662512654708,2019-03-04
38,67768.213793077,1224461.7413116433,1292229.9551047203,0.2922299551047203,2019-03-05
39,97768.21348181373,1214226.7912049452,1311995.0046867589,0.3119950046867588,2019-03-06
40,7378.213647899213,1332610.2234066254,1339988.4370545247,0.33998843705452475,2019-03-07
41,37489.39836451603,1318368.662137672,1355858.060502188,0.35585806050218816,2019-03-08
42,52998.7038191364,1245695.0443688077,1298693.748187944,0.29869374818794414,2019-03-11
43,69519.58418762241,1230573.4455511426,1300093.029738765,0.30009302973876495,2019-03-12
44,89519.58395505253,1225972.8359118234,1315492.419866876,0.31549241986687604,2019-03-13
45,105883.13910010563,1189621.5724538227,1295504.7115539284,0.29550471155392843,2019-03-14
46,110883.13923535954,1169665.715905416,1280548.8551407757,0.28054885514077577,2019-03-15
47,112640.18971292608,1174293.574705386,1286933.764418312,0.2869337644183121,2019-03-18
48,2096.9095183961463,1310649.9948801426,1312746.9043985389,0.3127469043985389,2019-03-19
49,17096.90925685516,1286256.7559721093,1303353.6652289645,0.30335366522896456,2019-03-20
50,22096.909331002957,1280751.608264851,1302848.517595854,0.30284851759585396,2019-03-21
51,22096.909331002957,1284365.3458396713,1306462.2551706743,0.3064622551706744,2019-03-22
52,37353.20345862518,1262301.9813401364,1299655.1847987615,0.2996551847987614,2019-03-25
53,42353.203541130984,1232544.1650728034,1274897.3686139344,0.27489736861393443,2019-03-26
54,54360.48394031617,1211286.0187639035,1265646.5027042197,0.26564650270421963,2019-03-27
55,54603.45829086701,1210740.5016581414,1265343.9599490084,0.2653439599490084,2019-03-28
56,59603.458349315806,1194105.7198815583,1253709.1782308742,0.25370917823087424,2019-03-29
57,59603.458349315806,1254875.7794900972,1314479.237839413,0.314479237839413,2019-04-01
58,69603.45850116822,1278376.2497831834,1347979.7082843517,0.34797970828435165,2019-04-02
59,74603.45853915498,1273537.7458505535,1348141.2043897086,0.3481412043897085,2019-04-03
60,74603.45853915498,1300925.7077020803,1375529.1662412353,0.3755291662412352,2019-04-04
61,79603.45858133027,1300625.4620954837,1380228.920676814,0.3802289206768139,2019-04-08
62,84603.45885869538,1276138.6521930378,1360742.1110517331,0.36074211105173304,2019-04-09
63,89603.45902498986,1266680.7459091933,1356284.204934183,0.356284204934183,2019-04-10
64,99603.45908331964,1248108.028710006,1347711.4877933257,0.3477114877933256,2019-04-11
65,104603.45934191797,1220616.9453935965,1325220.4047355144,0.3252204047355145,2019-04-12
66,109603.45931461695,1222253.1645858788,1331856.6239004957,0.33185662390049564,2019-04-15
67,109603.45931461695,1226561.4987452575,1336164.9580598744,0.33616495805987445,2019-04-16
68,109603.45931461695,1267181.4069879006,1376784.8663025175,0.3767848663025175,2019-04-17
69,9273.458183637642,1363567.867171059,1372841.3253546965,0.3728413253546965,2019-04-18
70,14244.057822797799,1358405.2155942838,1372649.2734170817,0.37264927341708165,2019-04-19
