,0
Annual return,0.17529887956609236
Cumulative returns,0.3654822208771822
Annual volatility,0.25471558957293566
Sharpe ratio,0.7639245731056075
Calmar ratio,0.8626078687018368
Stability,0.7832925765850661
Max drawdown,-0.20321966205792286
Omega ratio,1.161850356927049
Sortino ratio,1.0899084145428624
Skew,
Kurtosis,
Tail ratio,1.2432476792101939
Daily value at risk,-0.03131899112185067
