,date,actions,transactions
0,2019-01-03,"0    -0.036226
1    -0.269243
2     0.016553
3    -0.200000
4    -0.652629
5    -0.220390
6     0.899302
7    -0.275203
8     0.592287
9    -0.200000
10   -0.156110
11   -0.200000
12   -0.058513
13   -0.214132
14    0.215438
15   -0.600000
16    0.525344
17    0.081738
18    0.034915
19    0.192566
20   -0.043680
21    0.045906
22    0.056284
23   -0.198531
24    0.200000
25    0.533367
26   -0.486604
27   -0.215941
28    0.339180
29    0.449244
30   -0.561633
31   -0.047207
32   -0.244027
33    0.532507
34   -0.165674
35   -0.449278
36    0.047083
37    0.200000
38    0.008642
39   -0.200000
40   -0.500946
41   -0.425459
42    0.213239
43   -0.351695
44    0.148266
45   -0.008266
46    0.069296
47   -0.081570
48   -0.479441
49    0.081171
dtype: float32","[  0.           0.          16.43553352   0.           0.
   0.         193.72814941   0.         584.58233643   0.
   0.           0.           0.           0.          69.52254486
   0.          98.61468506  32.1328125   13.4713583   88.46022797
   0.          27.04333878  13.16920853   0.          72.14798737
 308.81848145   0.           0.         124.99443054 219.22460938
   0.           0.           0.          50.77628326   0.
   0.          49.74361801  39.01540756   2.22033429   0.
   0.           0.         322.15258789   0.          12.5233326
   0.           9.52652645   0.           0.           9.54846096]"
1,2019-01-04,"0     0.192378
1    -0.017640
2     0.109269
3     0.406409
4    -0.959793
5    -0.385901
6     0.679949
7    -0.057522
8     0.420546
9    -0.070485
10    0.120828
11    0.200000
12   -0.170120
13   -0.275003
14    0.505323
15    0.094342
16    0.001231
17    0.137849
18   -0.772252
19    0.064380
20    0.006232
21   -0.363017
22    0.301131
23   -0.097080
24   -0.406775
25    0.378353
26   -0.205727
27   -0.735785
28    0.893784
29    0.283979
30    0.173513
31    0.029145
32   -0.075468
33    0.525408
34   -0.374982
35   -0.200000
36   -0.458794
37    0.467140
38   -0.074393
39   -0.480626
40    0.274151
41   -0.224798
42    0.228278
43   -0.181971
44   -0.099473
45    0.200000
46    0.045709
47    0.941460
48   -0.564874
49    0.125731
dtype: float32","[ 1.06609161e+02  0.00000000e+00  1.08110298e+02  4.61084747e+02
  0.00000000e+00  0.00000000e+00  1.44650330e+02  0.00000000e+00
  4.16679321e+02  0.00000000e+00  2.93458023e+01  2.83494129e+01
  0.00000000e+00  0.00000000e+00  1.59975052e+02  1.57386503e+01
  2.35812873e-01  5.28109703e+01 -1.34713583e+01  3.00334225e+01
  1.62351227e+00 -2.70433388e+01  7.10268097e+01  0.00000000e+00
 -7.21479874e+01  2.08836594e+02  0.00000000e+00  0.00000000e+00
  3.26938171e+02  1.37934235e+02  5.70346069e+01  0.00000000e+00
  0.00000000e+00  4.96493797e+01  0.00000000e+00  0.00000000e+00
 -4.97436180e+01  8.93988800e+01 -2.22033429e+00  0.00000000e+00
  8.52035675e+01  0.00000000e+00  3.35672852e+02  0.00000000e+00
 -8.81785774e+00  1.39037580e+01  6.31195784e+00  8.86465302e+01
  0.00000000e+00  1.49400473e+01]"
2,2019-01-07,"0     0.030558
1    -0.345031
2    -0.513056
3     0.200000
4    -0.467544
5     0.264757
6     0.509944
7    -0.096821
8     0.118913
9    -0.156689
10    0.250630
11    0.298219
12   -0.072999
13    0.097078
14    0.600000
15    0.111539
16    0.325761
17    0.245194
18   -0.655243
19    0.616645
20    0.287157
21   -0.032210
22    0.013699
23   -0.307133
24   -0.134624
25    0.390032
26   -0.009760
27   -0.576704
28    0.490565
29    0.367633
30    0.063986
31   -0.208586
32   -0.365620
33    1.000000
34   -0.023213
35   -0.220794
36   -0.468559
37   -0.076446
38   -0.514343
39   -0.309812
40    0.121938
41    0.106695
42    0.200000
43   -0.399831
44   -0.231222
45   -0.049317
46    0.363359
47    0.907254
48    0.216633
49    0.495148
dtype: float32","[  16.67912483    0.         -124.54583168  224.23535156    0.
  170.40667725  105.80455017    0.          116.68888855    0.
   58.6903038    39.72056198    0.            0.82775813  190.25392151
   17.82598686   62.05446243   89.41819       0.          282.25869751
   69.83155823    0.            3.19949389    0.            0.
  195.73043823    0.            0.          175.31188965  173.40830994
   19.81613541    0.            0.           92.97741699    0.
    0.            0.          -14.09976387    0.            0.
   35.4764061     0.          287.19952393    0.           -3.70547485
   -3.42469287   49.50576019   84.79963684   37.07780838   57.35395813]"
3,2019-01-08,"0     0.822834
1     0.103952
2    -0.115405
3     0.526087
4    -0.868342
5    -0.272514
6     0.469139
7    -0.200000
8    -0.010000
9    -0.329694
10    0.600000
11    0.204403
12   -0.600000
13    0.028278
14    0.200000
15   -0.111560
16    0.350224
17    0.357448
18   -0.407514
19    1.000000
20    0.197664
21    0.164665
22    0.139971
23    0.087481
24   -0.571966
25    0.697656
26   -0.230105
27   -0.346608
28    0.991765
29    0.001086
30    0.032373
31   -0.308691
32   -0.556322
33    0.600000
34   -0.600000
35   -0.446493
36   -0.047334
37    0.212767
38   -0.336349
39   -0.119991
40    0.236008
41   -0.194465
42    0.468538
43    0.245011
44   -0.182244
45    0.095953
46    0.082727
47    0.264785
48    0.200000
49    0.005984
dtype: float32","[ 4.48215363e+02  1.06280451e+01  0.00000000e+00  5.80720764e+02
  0.00000000e+00 -1.70406677e+02  9.73001556e+01  0.00000000e+00
 -9.68239784e+00  0.00000000e+00  1.40631805e+02  2.76214962e+01
  0.00000000e+00  2.39729151e-01  6.37052231e+01 -1.72004356e+01
  6.52888260e+01  1.26376434e+02  0.00000000e+00  4.48104950e+02
  4.71070442e+01  8.85164413e+01  3.23329544e+01  0.00000000e+00
  0.00000000e+00  3.47365387e+02  0.00000000e+00  0.00000000e+00
  3.55125244e+02  5.08359909e-01  1.00079165e+01  0.00000000e+00
  0.00000000e+00  5.60738220e+01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  4.01010551e+01  0.00000000e+00  0.00000000e+00
  6.87025375e+01  0.00000000e+00  6.72819275e+02  1.78368744e+02
  0.00000000e+00  6.53251171e+00  1.13304243e+01  2.44245167e+01
  3.27460861e+01  6.69270396e-01]"
4,2019-01-09,"0     0.671355
1    -0.071294
2    -0.132415
3     0.757307
4    -0.623672
5    -0.221999
6     0.405467
7    -0.412248
8     0.301300
9    -0.209814
10    0.228728
11   -0.341443
12   -0.200000
13   -0.035436
14    0.414182
15    0.138126
16    0.200000
17    0.113209
18   -0.389768
19    0.659587
20    0.177121
21   -0.232898
22    0.363360
23    0.599768
24   -0.288550
25    0.507305
26   -0.553626
27   -0.501474
28    0.409304
29    0.191709
30    0.461585
31   -0.180799
32   -0.736783
33    0.764436
34   -0.408993
35   -0.579052
36   -0.397394
37    0.175232
38   -0.674985
39    0.162860
40    0.204751
41   -0.342242
42    0.143001
43   -0.200000
44   -0.294621
45    0.257690
46   -0.075978
47    0.172844
48    0.571643
49   -0.171440
dtype: float32","[ 3.66435944e+02 -7.28031111e+00  0.00000000e+00  8.26393982e+02
  0.00000000e+00  0.00000000e+00  8.50949249e+01  0.00000000e+00
  2.92848694e+02  0.00000000e+00  5.29534531e+01 -4.57895012e+01
  0.00000000e+00 -3.00764680e-01  1.39656631e+02  2.13969746e+01
  3.72456131e+01  4.03412209e+01  0.00000000e+00  2.96603577e+02
  4.31566277e+01 -8.85164413e+01  8.45668488e+01  0.00000000e+00
  0.00000000e+00  2.42152679e+02  0.00000000e+00  0.00000000e+00
  1.45983978e+02  8.96986771e+01  1.42779022e+02  0.00000000e+00
  0.00000000e+00  7.20815048e+01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  3.35469894e+01  0.00000000e+00  1.52023758e+02
  5.93684959e+01  0.00000000e+00  2.06422470e+02 -1.45401672e+02
  0.00000000e+00  1.73908176e+01 -1.05035572e+01  1.61875935e+01
  9.57182236e+01 -1.97057476e+01]"
5,2019-01-10,"0     0.458721
1     0.120566
2     0.344969
3     0.286293
4    -0.504388
5    -0.267184
6     0.424420
7    -0.000133
8     0.062274
9    -0.599761
10    0.269370
11   -0.437291
12   -0.448704
13   -0.128542
14    0.201282
15   -0.340856
16    0.041056
17    0.572866
18   -0.817200
19    0.030032
20    0.347302
21   -0.062914
22    0.170994
23    0.226446
24   -0.355714
25    0.820969
26    0.072007
27    0.140218
28    0.438397
29    0.450921
30   -0.414561
31    0.036449
32    0.510989
33    0.710136
34   -0.554341
35   -0.490616
36   -0.053572
37   -0.474421
38   -0.268990
39   -0.229979
40   -0.482142
41   -0.425438
42   -0.203548
43   -0.600000
44    0.104057
45    0.434200
46    0.230045
47    0.201689
48   -0.060666
49    0.421282
dtype: float32","[ 2.49625275e+02  1.21053791e+01  3.35971527e+02  3.05985962e+02
  0.00000000e+00  0.00000000e+00  8.74086456e+01  0.00000000e+00
  6.00692482e+01  0.00000000e+00  6.16348076e+01 -4.99019699e+01
  0.00000000e+00 -7.66722605e-01  6.71790237e+01 -3.77611761e+01
  7.60916662e+00  2.03713196e+02  0.00000000e+00  1.30679550e+01
  8.19877548e+01  0.00000000e+00  3.94473686e+01  0.00000000e+00
  0.00000000e+00  3.74300690e+02  2.20800228e+01  5.92916451e+01
  1.55036682e+02  2.14436142e+02 -1.28081375e+02  0.00000000e+00
  7.92403503e+02  6.56092224e+01  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -8.90703430e+01  0.00000000e+00 -1.52023758e+02
 -1.38241577e+02  0.00000000e+00 -2.90029053e+02 -3.29670715e+01
  8.63045311e+00  2.93265095e+01  3.15336418e+01  1.82307281e+01
 -1.01277170e+01  4.77060089e+01]"
6,2019-01-11,"0     0.072907
1    -0.043280
2    -0.114546
3     0.732642
4    -0.061470
5     0.110196
6     0.999848
7    -0.600000
8    -0.425127
9    -0.155209
10    0.541235
11    0.094678
12    0.341486
13    0.200000
14   -0.212506
15   -0.467820
16   -0.225856
17   -0.096604
18   -0.470082
19    0.221108
20   -0.273970
21    0.006230
22    0.280209
23    0.123861
24   -0.200000
25    0.382089
26   -0.418585
27    0.111224
28   -0.054819
29   -0.016567
30   -0.200000
31   -0.278881
32   -0.400375
33    0.515345
34   -0.300854
35    0.363331
36   -0.127050
37    0.504444
38    0.270545
39   -0.361190
40   -0.016418
41    0.417721
42   -0.600000
43    0.026033
44    0.200000
45   -0.200000
46    0.195783
47    0.523848
48   -0.312560
49    0.702066
dtype: float32","[  39.79359055   -4.42312145 -111.94852448  790.42236328    0.
   71.19049835  204.72250366    0.         -413.20166016    0.
  123.17696381   12.18012428   60.52961731    1.65913391  -68.62168121
    0.          -41.65920639  -33.59994507    0.           97.03852844
  -66.59236145    3.38443255   63.80300522    0.            0.
  179.85047913  -22.08002281   47.38332748  -19.42445183   -8.06166649
  -62.49765778    0.         -627.94030762   47.15710449    0.
   48.29552841    0.           96.36531067   68.30796814    0.
   -4.82010317    0.         -861.59857178   18.87498856   16.80872917
  -13.533741     26.76657295   48.1615448   -53.02629852   80.80272675]"
7,2019-01-14,"0     0.382518
1     0.250823
2     0.028112
3     0.491436
4     0.600000
5     0.018369
6     0.812712
7    -0.604341
8    -0.273811
9     0.247054
10   -0.116092
11   -0.328365
12   -0.390680
13   -0.573507
14    0.480636
15   -0.163011
16   -0.501585
17   -0.018583
18   -0.452245
19    0.298519
20    0.132897
21   -0.217494
22    0.079323
23    0.189189
24   -0.418945
25    0.713775
26    0.091719
27   -0.138079
28    0.202039
29    0.166018
30    0.170171
31   -0.383059
32   -0.191911
33    0.343364
34   -0.589718
35    0.130801
36   -0.497840
37    0.639065
38   -0.333129
39    0.196310
40   -0.337075
41    0.200000
42   -0.445724
43   -0.325636
44   -0.354692
45    0.036650
46    0.022394
47    0.207216
48    0.243640
49    0.314602
dtype: float32","[ 206.91394043   25.99921989   27.33126068  525.24017334  182.38301086
   11.64969635  162.5696106     0.         -260.66781616   54.2808609
  -26.70696449  -12.18012428  -60.52961731   -1.65913391  155.35751343
    0.          -91.45728302   -6.6000905     0.          131.23779297
   32.49182892   -3.38443255   17.74655914    0.            0.
  337.85290527   28.06345749  -58.1472702    71.26461029   80.4881897
   53.01665497    0.         -164.4631958    31.11144829    0.
   17.2369175     0.          122.52051544  -68.30796814  184.21408081
  -97.62602234    0.         -635.09741211  -18.87498856  -25.43918228
    2.48005748    3.05996418   18.81365585   40.9326973    36.14334488]"
8,2019-01-15,"0    -0.466652
1    -0.200000
2     0.099288
3     0.804232
4    -0.152145
5    -0.049799
6     0.195458
7    -0.566759
8     0.077778
9    -0.082939
10    0.007833
11   -0.042063
12   -0.555817
13   -0.167898
14    0.563359
15   -0.455703
16   -0.424881
17    0.600000
18   -0.200000
19    0.917367
20    0.367817
21   -0.123538
22    0.190642
23    0.499857
24    0.070142
25    0.524380
26   -0.152090
27    0.459554
28    0.333410
29    0.005147
30   -0.430645
31   -0.444312
32    0.076898
33    0.040379
34   -0.484613
35    0.571813
36   -0.404864
37    0.807403
38   -0.403727
39   -0.200000
40    0.114089
41   -0.062486
42   -0.407325
43   -0.147739
44   -0.056025
45    0.223237
46    0.150327
47    0.407152
48    0.166963
49   -0.200000
dtype: float32","[-252.17366028  -21.25936127   97.20595551  869.30865479  -46.16595459
  -30.86642647   39.32113266    0.           74.18318176  -18.44268608
    1.86603522    0.            0.            0.          182.81729126
    0.          -77.47144318  212.04260254    0.          413.61602783
   92.59637451    0.           43.2402916     0.           21.60835838
  244.33877563  -28.06345749  194.64527893  118.91517639    2.52322674
  -92.07530308    0.          120.95057678    3.71949172    0.
   75.91092682    0.          157.90863037    0.         -184.21408081
   32.84004974    0.          -37.54167175    0.            0.
   15.18164921   20.77894783   37.23139954   29.76392746  -24.05772018]"
9,2019-01-16,"0    -0.174134
1     0.767290
2     0.117270
3     0.246787
4    -0.372515
5    -0.306900
6     0.531452
7    -0.552659
8    -0.118879
9     0.057526
10   -0.245466
11   -0.139590
12   -0.200000
13    0.317387
14    0.355334
15   -1.000000
16   -0.016885
17   -0.133981
18   -0.640338
19    0.269998
20   -0.207061
21   -0.200259
22    0.171165
23    0.444325
24   -0.244973
25    1.000000
26   -0.083341
27    0.561378
28    0.310451
29    0.231694
30   -0.446263
31    0.077674
32   -0.014521
33    0.343020
34   -0.637112
35   -0.274191
36   -0.247152
37    0.256649
38   -0.087727
39   -0.136134
40   -0.536735
41   -0.133471
42   -0.600000
43    0.356018
44   -0.142895
45    0.277587
46    0.210266
47    0.735803
48    0.250679
49    0.389985
dtype: float32","[ -93.63555908   80.73422241  113.62038422  264.75305176 -109.18057251
  -51.97376823  104.95956421    0.         -112.12689209   12.65425968
  -55.9392128     0.            0.            2.46853089  115.04454803
    0.           -3.01076055  -46.29969788    0.          119.00563812
  -52.44313049    0.           37.35676193    0.          -21.60835838
  423.63186646    0.          234.28831482  109.2914505   111.50200653
    0.            0.          -22.64567566   30.80443764    0.
  -35.83338165    0.           48.2523613     0.            0.
  -40.90335417    0.            0.          258.47875977    0.
   18.78395462   28.72670174   63.17823792   43.11089325   45.64622498]"
