,0
Annual return,0.6599048859221526
Cumulative returns,1.65733420491331
Annual volatility,0.36928887807859156
Sharpe ratio,1.5621801853295327
Calmar ratio,2.3465632314051574
Stability,0.9113959950508794
Max drawdown,-0.281221863996817
Omega ratio,1.3540769901857512
Sortino ratio,2.3153321027792426
Skew,
Kurtosis,
Tail ratio,1.3262325630182779
Daily value at risk,-0.044236756476425054
