,cash,asset_value,total_assets,reward,date
98,11494.561237613121,1212282.8194929666,1223777.3807305798,0.22377738073057984,2019-06-03
99,11494.561237613121,1223965.2034856533,1235459.7647232665,0.23545976472326657,2019-06-04
100,11494.561237613121,1209204.3455883977,1220698.906826011,0.220698906826011,2019-06-05
101,11494.561237613121,1215711.4866364654,1227206.0478740786,0.22720604787407872,2019-06-06
102,15225.242097352806,1199484.004148239,1214709.246245592,0.21470924624559196,2019-06-10
103,15225.242097352806,1212821.9863875732,1228047.228484926,0.22804722848492598,2019-06-11
104,15225.242097352806,1248867.6523087253,1264092.8944060782,0.2640928944060781,2019-06-12
105,15225.242097352806,1240027.0473928084,1255252.2894901612,0.2552522894901612,2019-06-13
106,15225.242097352806,1249348.4763979367,1264573.7184952896,0.26457371849528966,2019-06-14
107,15225.242097352806,1238625.538971345,1253850.7810686978,0.25385078106869785,2019-06-17
108,15225.242097352806,1241132.4766261023,1256357.7187234552,0.25635771872345514,2019-06-18
109,15225.242097352806,1247822.0123113645,1263047.2544087174,0.26304725440871746,2019-06-19
110,15225.242097352806,1262934.2353164793,1278159.4774138322,0.2781594774138323,2019-06-20
111,15225.242097352806,1310683.0770031074,1325908.3191004603,0.32590831910046036,2019-06-21
112,15225.242097352806,1321995.84488515,1337221.0869825028,0.33722108698250275,2019-06-24
113,15225.242097352806,1324159.19139098,1339384.433488333,0.3393844334883329,2019-06-25
114,15225.242097352806,1321887.4774190309,1337112.7195163837,0.33711271951638366,2019-06-26
115,20225.242017099205,1307374.2767264794,1327599.5187435786,0.3275995187435785,2019-06-27
116,20225.242017099205,1318247.921212255,1338473.1632293542,0.3384731632293543,2019-06-28
117,20225.242017099205,1318502.8803752714,1338728.1223923706,0.3387281223923706,2019-07-01
118,20225.242017099205,1348671.9688393965,1368897.2108564957,0.3688972108564956,2019-07-02
119,20225.242017099205,1347641.7062307098,1367866.948247809,0.36786694824780897,2019-07-03
120,20225.242017099205,1329470.4551984328,1349695.697215532,0.34969569721553184,2019-07-04
121,20225.242017099205,1320953.4104397446,1341178.6524568438,0.34117865245684387,2019-07-05
122,20225.242017099205,1329040.5730457343,1349265.8150628335,0.3492658150628334,2019-07-08
123,20225.242017099205,1293107.7265786952,1313332.9685957944,0.3133329685957944,2019-07-09
124,20225.242017099205,1288531.7897346504,1308757.0317517496,0.3087570317517496,2019-07-10
125,20225.242017099205,1283279.4557093072,1303504.6977264064,0.3035046977264064,2019-07-11
126,20225.242017099205,1290466.8518316098,1310692.093848709,0.310692093848709,2019-07-12
127,20225.242017099205,1296847.6482057471,1317072.8902228463,0.31707289022284635,2019-07-15
128,20225.242017099205,1310250.7812388227,1330476.023255922,0.33047602325592185,2019-07-16
129,20225.242017099205,1306354.70714996,1326579.9491670593,0.32657994916705935,2019-07-17
130,20225.242017099205,1301156.8529290585,1321382.0949461577,0.32138209494615766,2019-07-18
131,20225.242017099205,1292796.36360131,1313021.605618409,0.3130216056184092,2019-07-19
132,20225.242017099205,1307189.20904204,1327414.451059139,0.327414451059139,2019-07-22
133,25225.24207831861,1288274.533137891,1313499.7752162097,0.31349977521620964,2019-07-23
134,25225.24207831861,1297161.2106357268,1322386.4527140455,0.3223864527140454,2019-07-24
135,25225.24207831861,1311779.2096440452,1337004.451722364,0.33700445172236404,2019-07-25
136,25225.24207831861,1316127.07464354,1341352.3167218585,0.3413523167218584,2019-07-26
137,30225.241991713538,1311176.2179291174,1341401.459920831,0.34140145992083104,2019-07-29
138,30225.241991713538,1313532.5835228865,1343757.8255146001,0.3437578255146001,2019-07-30
139,30225.241991713538,1319330.1276206186,1349555.3696123322,0.34955536961233213,2019-07-31
140,30225.241991713538,1312848.148267447,1343073.3902591607,0.3430733902591607,2019-08-01
141,35225.24193055326,1293024.8536053859,1328250.095535939,0.3282500955359391,2019-08-02
142,35225.24193055326,1273702.4635026024,1308927.7054331556,0.3089277054331556,2019-08-05
143,35225.24193055326,1258940.5102638775,1294165.7521944307,0.29416575219443075,2019-08-06
144,35225.24193055326,1249630.9596352591,1284856.2015658123,0.28485620156581226,2019-08-07
145,35225.24193055326,1246369.9257192994,1281595.1676498526,0.2815951676498525,2019-08-08
146,35225.24193055326,1262792.7969740478,1298018.038904601,0.298018038904601,2019-08-09
147,35225.24193055326,1255427.9119793368,1290653.15390989,0.29065315390989,2019-08-12
148,35225.24193055326,1279101.217846498,1314326.4597770511,0.3143264597770512,2019-08-13
149,35225.24193055326,1277002.930133228,1312228.1720637812,0.3122281720637812,2019-08-14
150,40225.241879268855,1277917.1243067365,1318142.3661860053,0.3181423661860052,2019-08-15
151,45225.241847320765,1287415.425758714,1332640.6676060348,0.3326406676060347,2019-08-16
152,50225.24193405172,1295515.7137479382,1345740.95568199,0.3457409556819899,2019-08-19
153,55225.24182561056,1319526.756980135,1374751.9988057457,0.3747519988057457,2019-08-20
154,55225.24182561056,1327534.4604018852,1382759.7022274958,0.3827597022274958,2019-08-21
155,55225.24182561056,1326768.4274639795,1381993.66928959,0.38199366928959,2019-08-22
156,55225.24182561056,1333103.3394697506,1388328.5812953613,0.3883285812953612,2019-08-23
157,60225.24158353025,1344298.5539987863,1404523.7955823166,0.40452379558231666,2019-08-26
158,60225.24158353025,1331287.7233680086,1391512.964951539,0.391512964951539,2019-08-27
