,date,actions,transactions
0,2019-01-03,"0     1.000000
1    -0.237497
2    -1.000000
3    -0.747453
4     0.646331
5    -1.000000
6     0.546163
7     0.411344
8    -0.505164
9    -1.000000
10   -0.842148
11    0.508378
12    0.782155
13   -0.226881
14    0.602795
15    0.060600
16   -1.000000
17   -0.012686
18    1.000000
19    0.466465
20    0.076310
21    0.719602
22   -1.000000
23    1.000000
24    1.000000
25    1.000000
26    1.000000
27    0.957626
28   -0.792535
29   -0.502594
30   -0.165651
31   -0.300364
32   -0.145169
33   -0.231990
34    0.988859
35    0.668801
36    0.905379
37    0.253795
38   -0.383125
39   -1.000000
40   -0.456754
41   -0.589918
42    0.466299
43   -0.360156
44    0.471255
45   -0.456756
46   -1.000000
47    1.000000
48    0.722320
49    1.000000
dtype: float32","[560.44384766   0.           0.           0.           0.
   0.         117.65488434 193.07208252   0.           0.
   0.          69.47635651 148.92567444   0.         194.52401733
  10.22164917   0.           0.         385.83224487 214.28356934
  18.24684715 423.91894531   0.           0.         360.73995972
 578.99853516 318.7149353  423.08789062   0.           0.
   0.           0.           0.           0.         962.63696289
  84.743927   956.53417969  49.50965118   0.           0.
   0.           0.         704.4642334    0.          39.80461121
   0.           0.          90.88677979 125.03553009 117.63321686]"
1,2019-01-04,"0    -1.000000
1     0.866599
2     0.637887
3     0.799054
4     0.856323
5    -0.035725
6    -0.521580
7     0.115798
8     0.632638
9    -0.627508
10    0.265639
11   -1.000000
12    1.000000
13   -0.778733
14   -0.867707
15    1.000000
16    0.584529
17   -0.506662
18   -1.000000
19    1.000000
20    1.000000
21    0.270702
22    0.071013
23   -0.047839
24   -0.193424
25    0.494626
26    0.496609
27   -0.335039
28    0.125440
29   -1.000000
30    0.750606
31   -0.349605
32    0.631492
33   -0.213894
34    1.000000
35   -1.000000
36   -0.310570
37   -1.000000
38   -0.869693
39   -1.000000
40    1.000000
41   -0.079656
42   -0.000871
43   -1.000000
44    0.419101
45    1.000000
46   -0.198934
47   -0.858507
48   -1.000000
49    0.358366
dtype: float32","[-554.16400146   88.74343109  631.12091064  906.55273438    0.
    0.         -110.95928192   53.48403168  626.8213501     0.
   64.51652527  -69.47635651  196.55555725    0.         -194.52401733
  166.82571411  112.0178299     0.         -385.83224487  466.50494385
  260.52520752  156.26004028   16.74962616    0.          -69.33654785
  273.01467896  158.99220276 -149.05187988   45.8846817     0.
  246.72807312    0.          982.04125977    0.          953.61608887
  -84.743927   -328.11798096  -49.50965118    0.            0.
  310.79064941    0.           -1.28058064    0.           37.15145493
   69.5187912     0.          -80.83576202 -125.03553009   42.58308792]"
2,2019-01-07,"0     0.281366
1    -0.804680
2     1.000000
3    -0.639218
4     0.201308
5     0.965727
6     0.085182
7     0.927094
8    -1.000000
9    -1.000000
10   -0.658884
11   -0.287994
12   -0.181030
13    0.139857
14    0.721048
15    0.396603
16    1.000000
17   -0.175137
18   -1.000000
19   -0.982986
20    1.000000
21   -0.149530
22   -1.000000
23   -1.000000
24   -0.329831
25   -0.760099
26    0.881805
27   -1.000000
28    0.317211
29   -0.011892
30    1.000000
31   -0.515928
32    0.473850
33    0.540855
34    1.000000
35   -0.406330
36   -0.225692
37   -0.862992
38   -0.097114
39   -0.028674
40    0.320144
41   -1.000000
42    0.861801
43   -1.000000
44    0.926722
45    1.000000
46   -1.000000
47   -0.515696
48    0.434309
49    0.408626
dtype: float32","[ 1.53574280e+02 -8.22041626e+01  9.70553406e+02 -7.16676208e+02
  0.00000000e+00  6.21574097e+02  1.76737995e+01  4.16645355e+02
 -6.26821350e+02  0.00000000e+00 -6.45165253e+01  0.00000000e+00
 -3.44567490e+01  1.19252968e+00  2.28637161e+02  6.33847008e+01
  1.90490707e+02  0.00000000e+00  0.00000000e+00 -4.49945190e+02
  2.43182388e+02 -8.06326599e+01 -1.67496262e+01  0.00000000e+00
 -1.15203156e+02 -3.81441589e+02  2.76377747e+02 -2.74036011e+02
  1.13360870e+02  0.00000000e+00  3.09693390e+02  0.00000000e+00
  7.26607483e+02  5.02872772e+01  9.09736023e+02  0.00000000e+00
 -2.35277313e+02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  9.31420822e+01  0.00000000e+00  1.23754480e+03  0.00000000e+00
  8.19771118e+01  6.94420319e+01  0.00000000e+00 -1.00510178e+01
  7.43340988e+01  4.73319435e+01]"
3,2019-01-08,"0     0.617144
1     0.325035
2     0.731695
3     0.704829
4     0.396679
5    -0.623696
6     1.000000
7    -0.584310
8     0.707156
9     0.332694
10   -0.941161
11    0.806195
12    0.024855
13   -0.659306
14   -1.000000
15    1.000000
16   -0.491799
17   -0.829061
18    0.500315
19   -0.987551
20    0.554516
21    0.610499
22   -0.246672
23   -0.888047
24    0.877822
25   -0.507721
26    0.607816
27   -1.000000
28    0.392641
29    0.637615
30    0.347739
31   -0.255468
32    0.631094
33   -1.000000
34   -0.368867
35   -0.133591
36   -0.241561
37    0.112039
38   -0.136699
39    0.568726
40   -0.641380
41   -0.563215
42   -0.506256
43    0.531252
44    1.000000
45   -0.922596
46    1.000000
47    0.605440
48    0.047584
49   -0.726029
dtype: float32","[ 336.17172241   33.23145294  712.61083984  778.02557373    0.
 -397.97842407  207.40174866 -264.10702515  684.71069336   74.79091644
    0.          108.94287872    4.68142843   -1.19252968 -228.63716125
  154.18107605  -91.68139648    0.          194.61923218 -230.84332275
  132.15156555  328.17584229    0.            0.          298.45297241
 -252.7961731   190.71488953    0.          140.59461975  298.33309937
  107.50013733    0.          973.16009521  -50.28727722 -341.00067139
    0.         -253.26148987   21.11634064    0.          529.02783203
 -186.70722961    0.         -726.98223877  386.75292969   86.93671417
  -62.81080246  136.96153259   55.84746552    7.79098082  -81.19599152]"
4,2019-01-09,"0    -0.773458
1    -0.341257
2    -0.884303
3     0.638808
4     0.339773
5    -1.000000
6     0.474929
7    -1.000000
8    -1.000000
9    -0.705349
10   -0.101111
11   -0.419525
12   -1.000000
13    1.000000
14   -0.071547
15   -1.000000
16   -0.170679
17   -0.615417
18   -0.513159
19    1.000000
20    1.000000
21    1.000000
22    1.000000
23   -1.000000
24    0.256689
25    1.000000
26   -0.912575
27    0.384387
28    1.000000
29   -1.000000
30    0.741578
31    0.017665
32    0.379413
33   -0.443814
34    1.000000
35    0.218716
36   -1.000000
37   -0.899917
38    0.855700
39    0.862831
40   -0.744958
41    0.541592
42    1.000000
43    1.000000
44   -0.939746
45   -1.000000
46   -1.000000
47   -0.850797
48    0.194097
49   -0.564226
dtype: float32","[-422.16586304  -34.84801865 -862.75109863  697.0838623     0.
 -223.59567261   99.67279816 -399.09444427 -684.71069336  -74.79091644
    0.          -56.26070786 -188.08943176    8.48742867    0.
 -154.9095459   -31.78513527    0.         -194.61923218  449.6807251
  243.65640259  540.37115479  232.735672      0.           86.94172668
  477.33151245 -280.58679199  167.94422913  356.66390991 -298.33309937
  229.38763428    0.          591.68585205    0.          943.11151123
   28.93961334 -139.87739563  -21.11634064  219.40133667  805.42028809
 -216.00369263    0.         1443.50134277  727.00836182  -79.64222717
  -67.48731232 -136.96153259  -55.84746552   32.50048828  -64.85338593]"
5,2019-01-10,"0     0.262073
1     0.075495
2    -0.946187
3    -0.982416
4    -1.000000
5    -0.045382
6     0.007727
7     0.787373
8    -1.000000
9     0.513793
10   -0.855001
11   -0.734385
12   -0.934441
13    0.521047
14    0.555078
15    1.000000
16    0.571296
17    1.000000
18    1.000000
19   -0.232536
20    0.699014
21    0.179781
22    0.555174
23    1.000000
24   -0.596918
25    1.000000
26   -0.493073
27    1.000000
28   -0.769518
29    0.455700
30    0.466879
31   -0.393077
32   -0.760280
33   -0.232278
34    1.000000
35    1.000000
36   -0.456790
37    0.929820
38    1.000000
39   -0.473047
40   -1.000000
41    0.166074
42    0.332670
43    0.427858
44   -0.118837
45   -0.425760
46    0.550314
47    0.805914
48    0.518731
49   -0.111360
dtype: float32","[  142.61413574     7.58002281  -921.50939941 -1049.99365234
     0.             0.             1.59131742   356.47741699
     0.           112.75263214     0.           -52.68217087
  -127.6164794      4.34102583   185.2605896    156.21582031
   105.88104248   355.60360718   372.87832642  -101.18526459
   165.01663208    95.84327698   128.07548523     0.
  -196.54870605   455.92565918  -151.19360352   422.85443115
  -272.13565063   216.70875549   144.24552917     0.
 -1178.98522949     0.           939.67297363   131.47999573
     0.           174.56958008   252.11143494  -442.33984375
    -1.22180939     0.           474.01031494   311.05630493
    -9.85632896    -8.66270828    75.43466949    72.84667206
    86.59860992   -12.61044788]"
6,2019-01-11,"0    -1.000000
1     0.381130
2     0.543059
3     0.473711
4    -1.000000
5    -0.749435
6     0.929889
7    -0.767998
8    -0.457719
9    -0.131106
10    0.152079
11    0.781132
12    0.470965
13   -0.517614
14   -1.000000
15    0.297840
16   -0.067857
17    1.000000
18    0.779278
19    1.000000
20   -1.000000
21    1.000000
22   -0.662445
23    0.482103
24    0.200254
25   -1.000000
26    1.000000
27    0.522535
28    0.121365
29   -0.021537
30    1.000000
31    0.640958
32   -0.875664
33   -1.000000
34    0.223866
35   -0.700693
36   -1.000000
37   -0.631170
38   -1.000000
39   -0.431942
40    1.000000
41    0.050764
42   -1.000000
43   -0.178762
44    0.289908
45    1.000000
46    0.307095
47    0.345813
48   -0.084662
49   -0.450301
dtype: float32","[ -216.47412109    38.95095062   530.74517822   511.07000732
     0.             0.           190.39811707  -351.76028442
     0.           -29.18845558    34.61098862   100.49120331
    83.48013306    -4.29395294  -185.2605896     46.19705963
   -12.51614094   347.81158447   291.40829468   438.87368774
  -243.06416321   543.21258545  -150.83744812     0.
    59.95227814  -470.70343018   306.80117798   222.60926819
    43.00411224   -10.4805069    312.48828125     0.
 -1373.37573242     0.           214.27883911   -93.13911438
     0.          -120.57428741  -252.48316956  -406.03643799
   293.59262085     0.         -1435.99755859  -129.60914612
    24.36493874    67.66870117    41.98458481    31.79332924
   -14.36305809   -48.88842297]"
7,2019-01-14,"0    -1.000000
1     0.305431
2     1.000000
3     0.045189
4     0.718961
5    -0.514591
6    -0.263411
7    -0.790912
8     1.000000
9    -0.708308
10    0.456324
11   -0.546338
12   -1.000000
13    0.493634
14   -0.717465
15   -0.211516
16    0.763443
17   -1.000000
18   -0.534702
19   -1.000000
20   -0.371258
21    0.837914
22    0.127377
23    1.000000
24   -1.000000
25   -1.000000
26    0.443513
27    0.518271
28    0.443832
29    0.583304
30    0.827230
31    1.000000
32   -0.299936
33    0.605004
34    0.393849
35    0.876594
36    0.432699
37   -1.000000
38    1.000000
39   -0.703633
40   -0.915295
41   -1.000000
42    1.000000
43    0.317593
44   -0.309929
45   -0.872729
46   -0.883101
47   -0.651708
48    0.121911
49    0.318267
dtype: float32","[   0.           31.65968895  972.23303223   48.29718781  218.54371643
    0.          -52.69100571   -4.71713257  952.00012207  -83.56417656
  104.97735596  -70.68731689  -83.48013306    3.98483968    0.
  -32.19241333  139.20368958 -355.16156006 -198.38771057 -439.63000488
  -90.76855469  452.3102417    28.49763298    0.         -312.67782593
 -473.3324585   135.70295715  218.25230408  156.55102539  282.79486084
  257.72320557    0.         -467.74331665   54.81806946  369.41589355
  115.51737213  453.65792847  -53.99529266  250.6315918  -486.07183838
 -265.09393311    0.         1424.86682129  229.32853699  -25.79855728
  -59.05644226 -117.4192543   -59.17011261   20.48153114   36.56442261]"
8,2019-01-15,"0    -1.000000
1    -0.219661
2     1.000000
3    -0.797888
4    -0.178829
5     1.000000
6     0.660585
7    -0.099003
8     0.131685
9    -1.000000
10   -1.000000
11    1.000000
12    0.958064
13   -0.422858
14    0.981809
15   -1.000000
16   -0.945770
17    0.116441
18   -1.000000
19    0.362193
20   -1.000000
21   -1.000000
22    1.000000
23   -0.967297
24    0.791887
25   -0.665159
26    0.106799
27   -0.533115
28   -0.540929
29   -0.226791
30   -1.000000
31    0.631698
32    0.921933
33   -1.000000
34   -1.000000
35    0.989462
36    0.518287
37    0.535998
38    0.546601
39   -1.000000
40    0.913433
41   -0.804059
42    0.176438
43    0.459538
44    1.000000
45   -0.779079
46   -1.000000
47    0.458728
48    0.067817
49    0.576391
dtype: float32","[   0.          -23.34923935  979.0291748  -862.45111084  -54.26307297
  619.82446289  132.89247131    0.          125.59864807    0.
 -139.58834457  133.24201965  166.65641785   -3.47514915  318.60992432
 -153.70852661 -172.44862366   41.15092468 -374.21508789  163.30296326
 -251.74586487 -538.11468506  226.81394958    0.          243.9533844
 -206.99673462   32.48450089 -225.80227661 -192.92985535 -111.1896286
 -314.95071411    0.         1450.08215332  -54.81806946 -951.85516357
  131.35586548  547.57116699  104.8283844   138.89756775    0.
  262.92816162    0.          252.05447388  335.00366211   86.19486237
   -8.61225891    0.           41.94769669   12.08945274   69.33322906]"
9,2019-01-16,"0    -1.000000
1    -1.000000
2    -0.319122
3     0.135985
4    -0.890580
5     0.045694
6     0.293194
7    -1.000000
8     0.714707
9    -0.452342
10   -0.739983
11    0.327580
12    1.000000
13    0.265679
14    1.000000
15   -0.550387
16    0.107466
17   -1.000000
18    1.000000
19    0.623550
20   -1.000000
21   -0.420890
22   -0.662831
23    0.065227
24   -1.000000
25    0.636112
26   -0.718455
27   -0.996139
28   -0.922652
29    0.301422
30    0.926947
31   -1.000000
32    1.000000
33   -0.422269
34   -0.148646
35   -0.948522
36   -0.838515
37   -0.730394
38    1.000000
39    0.298516
40    0.928894
41    0.272678
42   -1.000000
43    0.048306
44   -0.630641
45    0.811625
46    0.047224
47    0.813804
48   -1.000000
49   -1.000000
dtype: float32","[    0.           -59.76412582  -309.19052124   145.88447571
  -164.28064346    28.15460205    57.9045639      0.
   674.11181641     0.             0.            42.01564789
   169.11602783     2.06636786   323.76498413   -81.06135559
    19.1622467   -345.56878662   356.09237671   274.83929443
  -253.27355957  -220.28523254  -144.66287231     0.
  -291.17337036   269.47732544  -217.94348145  -415.73355103
  -324.81124878   145.05804443   287.58413696     0.
  1559.47851562     0.          -137.91368103  -123.96027374
  -880.81152344  -104.8283844    250.38684082   277.67932129
   259.25747681     0.         -1413.90722656    35.07131958
   -52.40832901    54.92162323     6.45175838    69.87568665
  -171.97615051  -105.89765167]"
