,0
Annual return,0.30701042770453824
Cumulative returns,0.6759168151345665
Annual volatility,0.23657874233919302
Sharpe ratio,1.2526189531828869
Calmar ratio,1.6571767171085376
Stability,0.8640030942191977
Max drawdown,-0.18526112787790902
Omega ratio,1.2638340573149738
Sortino ratio,1.8508919244645143
Skew,
Kurtosis,
Tail ratio,1.1453714788925862
Daily value at risk,-0.028630155539654516
