,cash,asset_value,total_assets,reward,date
0,1000000.0,0.0,1000000.0,0.0,2019-01-03
1,916710.1490616846,83049.3849330002,999759.5339946848,-0.00024046600531524298,2019-01-04
2,878611.1169562446,125000.25750627935,1003611.374462524,0.0036113744625239086,2019-01-07
3,833840.657109646,170834.44817263616,1004675.1052822822,0.00467510528228221,2019-01-08
4,794754.7386066576,209212.37513101345,1003967.113737671,0.003967113737671113,2019-01-09
5,789108.5966723543,217415.85279228623,1006524.4494646405,0.0065244494646403695,2019-01-10
6,736399.1269044699,267983.56347368937,1004382.6903781593,0.004382690378159193,2019-01-11
7,719267.9506217046,286407.9076892757,1005675.8583109803,0.005675858310980164,2019-01-14
8,708253.8587187114,293903.84433606674,1002157.7030547782,0.0021577030547781373,2019-01-15
9,689568.9850857853,318807.88820569095,1008376.8732914762,0.008376873291476183,2019-01-16
10,701267.4761709165,305879.40314069233,1007146.8793116088,0.007146879311608956,2019-01-17
11,681845.2513152043,323300.61481209553,1005145.8661272998,0.005145866127299836,2019-01-18
12,679777.8149686258,328768.9513976162,1008546.766366242,0.008546766366241965,2019-01-21
13,625205.222169139,386656.42035594396,1011861.6425250829,0.011861642525082816,2019-01-22
14,627093.8284985044,378444.5045488603,1005538.3330473646,0.005538333047364619,2019-01-23
15,605576.4394587626,399176.1148922846,1004752.5543510473,0.004752554351047156,2019-01-24
16,578441.1247857519,428128.4617962993,1006569.5865820512,0.006569586582051201,2019-01-25
17,583568.646867518,427276.60024194536,1010845.2471094633,0.01084524710946333,2019-01-28
18,569235.0588512616,439970.4267431568,1009205.4855944184,0.009205485594418361,2019-01-29
19,531888.4424913465,480774.69503348344,1012663.13752483,0.012663137524829837,2019-01-30
20,543484.8314421811,464456.4984476206,1007941.3298898018,0.007941329889801896,2019-01-31
21,551392.1507031487,463241.3141541446,1014633.4648572933,0.014633464857293221,2019-02-01
22,575112.2893986704,445512.8199413293,1020625.1093399997,0.020625109339999836,2019-02-11
23,549984.5344842571,478311.1864275179,1028295.720911775,0.028295720911775124,2019-02-12
24,524699.4904972074,506700.22586025996,1031399.7163574673,0.0313997163574673,2019-02-13
25,536433.8840569031,506013.7152738823,1042447.5993307855,0.042447599330785346,2019-02-14
26,525998.5494394037,516622.96702577587,1042621.5164651796,0.04262151646517953,2019-02-15
27,530224.428474482,502206.3718298092,1032430.8003042913,0.03243080030429124,2019-02-18
28,572574.6784655518,475345.7399333147,1047920.4183988664,0.047920418398866405,2019-02-19
29,579764.891511217,471612.9764188724,1051377.8679300894,0.05137786793008936,2019-02-20
30,546034.6787069424,504796.8436736774,1050831.5223806198,0.05083152238061972,2019-02-21
31,520039.25161322823,529525.0494300886,1049564.3010433167,0.04956430104331666,2019-02-22
32,472481.71426152444,593953.6211299587,1066435.335391483,0.06643533539148305,2019-02-25
33,451571.3605796619,657102.4928603312,1108673.8534399932,0.10867385343999314,2019-02-26
34,462539.74041223095,642811.6646510502,1105351.4050632813,0.10535140506328133,2019-02-27
35,433700.00980842905,675981.9972628894,1109682.0070713186,0.10968200707131848,2019-02-28
