,date,actions,transactions
0,2019-01-03,"0     1.000000
1    -0.008363
2     1.000000
3    -0.664292
4     0.870935
5     1.000000
6    -0.040379
7    -1.000000
8    -0.317074
9    -1.000000
10    0.141350
11   -1.000000
12    0.393508
13    0.692990
14    0.881786
15   -1.000000
16    1.000000
17    0.604779
18   -0.354461
19   -0.246134
20   -0.802498
21    1.000000
22   -0.136841
23    0.528259
24    0.122209
25   -0.294774
26   -0.793543
27   -0.890113
28   -0.164734
29   -0.107523
30    0.655759
31    0.264412
32   -1.000000
33    0.221039
34    0.540519
35    1.000000
36   -0.034320
37    0.380114
38    1.000000
39    0.018236
40    0.645381
41    0.496465
42    1.000000
43   -1.000000
44   -0.120508
45   -0.270549
46    0.558273
47    0.288778
48    0.495337
49   -0.630557
dtype: float32","[ 560.44384766    0.          992.89093018    0.            0.
  645.23620605    0.            0.            0.            0.
   33.43814087    0.           74.92565918    5.93875742  284.55545044
    0.          187.71446228  237.75186157    0.            0.
    0.          589.10162354    0.            0.           44.08575058
    0.            0.            0.            0.            0.
  221.15028381    0.            0.           21.07682228  526.18530273
  126.71027374    0.           74.15145111  256.9135437    17.38705635
  204.78262329    0.         1510.7565918     0.            0.
    0.           76.748909     26.24610519   85.74407959    0.        ]"
1,2019-01-04,"0     1.000000
1     0.011650
2    -0.541433
3     1.000000
4     1.000000
5    -0.238696
6     1.000000
7    -0.576627
8    -0.827630
9    -0.995318
10    0.032944
11   -0.471707
12    1.000000
13    1.000000
14    0.276214
15    0.524496
16    1.000000
17   -1.000000
18   -1.000000
19   -0.096127
20   -1.000000
21   -0.857562
22   -0.016610
23    0.175331
24   -0.513792
25   -0.386928
26    1.000000
27    1.000000
28   -0.937559
29    1.000000
30   -0.881754
31    0.313695
32    0.113175
33   -0.377681
34    0.599388
35   -0.124151
36   -0.668641
37   -0.871260
38    0.869757
39   -1.000000
40   -0.031847
41   -1.000000
42    0.599301
43    0.088475
44   -0.930420
45   -0.055720
46    1.000000
47   -1.000000
48   -0.528419
49   -0.369351
dtype: float32","[ 554.16400146    1.19301403 -535.69012451 1134.53295898    0.
 -156.34538269  212.73698425    0.            0.            0.
    8.00121212    0.          196.55555725    8.70018864   87.44371033
   87.49936676  191.63769531 -237.75186157    0.            0.
    0.         -495.01980591    0.            0.          -44.08575058
    0.          320.1557312   444.87942505    0.          485.71984863
 -221.15028381    0.          176.          -21.07682228  571.58630371
  -15.5121851     0.          -74.15145111  221.12417603  -17.38705635
   -9.89759827    0.          881.24749756   65.39255524    0.
    0.          138.08988953  -26.24610519  -85.74407959    0.        ]"
2,2019-01-07,"0     0.755271
1     0.043498
2    -0.085373
3     0.475024
4    -1.000000
5     1.000000
6    -0.313888
7     0.500840
8     1.000000
9    -1.000000
10   -1.000000
11   -1.000000
12    0.141541
13    1.000000
14   -1.000000
15    1.000000
16    0.318142
17    0.054160
18   -1.000000
19    0.564794
20    1.000000
21   -0.753619
22   -0.918134
23    0.077216
24    0.443627
25    1.000000
26    0.094138
27    1.000000
28   -1.000000
29   -1.000000
30    1.000000
31   -0.550915
32   -0.719787
33   -1.000000
34   -0.644230
35   -0.442789
36    0.583302
37   -1.000000
38    0.919150
39    0.844901
40   -0.627468
41   -1.000000
42   -0.468945
43    0.483789
44    0.848815
45    1.000000
46    1.000000
47   -0.061830
48    1.000000
49    0.094001
dtype: float32","[ 412.23858643    4.44366264  -82.85931396  532.58636475    0.
  643.63317871  -65.12621307  225.08230591  981.29650879    0.
  -41.43935299    0.           26.94051361    8.52676296 -317.08987427
  159.81895447   60.60316086   19.75117493    0.          258.52478027
  243.18238831  -94.08181763    0.            0.          154.949646
  501.83169556   29.50505829  439.91238403    0.         -471.68920898
  309.69338989    0.         -176.            0.         -586.07940674
  -53.05712509  608.07458496    0.          229.9185791   787.30169678
 -182.55433655    0.         -673.40338135  353.6524353    75.08554077
   69.44203186  136.24461365    0.          171.15492249   10.88828564]"
3,2019-01-08,"0     0.682205
1     1.000000
2     0.301939
3     0.238753
4     0.082763
5    -0.817799
6     0.632261
7    -0.312505
8    -0.643223
9     0.980305
10    0.048546
11   -0.360342
12    0.003890
13   -1.000000
14    0.721597
15    1.000000
16   -1.000000
17    0.774236
18   -1.000000
19    0.742348
20    1.000000
21   -0.233202
22    1.000000
23    1.000000
24   -1.000000
25   -0.642503
26    0.775988
27   -0.181487
28    0.992939
29    1.000000
30   -0.363865
31    0.371506
32    0.790577
33    1.000000
34   -0.903048
35    1.000000
36    0.105313
37   -0.509879
38    1.000000
39    0.149700
40   -1.000000
41    0.158561
42    0.009555
43   -0.941348
44    1.000000
45   -0.490564
46   -0.135055
47    0.035961
48    0.768170
49    0.035413
dtype: float32","[ 3.71612122e+02  1.02239662e+02  2.94063568e+02  2.63547729e+02
  0.00000000e+00 -5.21835083e+02  1.31131973e+02 -1.41251511e+02
 -6.22807861e+02  2.20376495e+02  1.13784313e+01  0.00000000e+00
  7.32705712e-01 -8.47761536e+00  2.29847519e+02  1.54181076e+02
 -1.86420395e+02  2.73732452e+02  0.00000000e+00  3.32649872e+02
  2.38318802e+02  0.00000000e+00  2.30998093e+02  0.00000000e+00
 -1.54949646e+02 -3.19904694e+02  2.43482346e+02 -7.92264709e+01
  3.55545532e+02  4.67888794e+02 -1.12485100e+02  0.00000000e+00
  1.21908496e+03  9.34563751e+01 -5.11692200e+02  1.28461716e+02
  1.10414375e+02  0.00000000e+00  2.53356979e+02  1.39250458e+02
 -1.23306885e+01  0.00000000e+00  1.37211761e+01 -4.19044991e+02
  8.69367142e+01 -3.33978157e+01 -1.84973679e+01  3.31709814e+00
  1.25772873e+02  3.96042895e+00]"
4,2019-01-09,"0     1.000000
1     1.000000
2     0.510019
3    -1.000000
4     1.000000
5    -1.000000
6    -1.000000
7     0.018408
8    -0.535412
9    -0.633131
10    0.615414
11    0.541467
12    1.000000
13    1.000000
14    0.180691
15    0.697576
16    0.799415
17    0.057935
18   -0.148935
19   -1.000000
20    0.670734
21    0.760487
22   -0.718478
23   -0.462487
24    0.443633
25    0.503913
26    1.000000
27    0.326715
28    0.072646
29   -0.094417
30    1.000000
31    1.000000
32   -0.678733
33   -1.000000
34   -0.371350
35    1.000000
36    0.830144
37   -1.000000
38    0.624947
39   -0.473039
40    0.077443
41   -0.470600
42    1.000000
43   -0.809820
44   -0.410042
45    0.696198
46   -0.529123
47   -1.000000
48   -1.000000
49   -1.000000
dtype: float32","[  545.8157959    102.11667633   497.58883667 -1091.2265625
     0.          -610.68891907  -209.86888123     8.43812656
  -358.48864746  -144.08726501   142.47608948    72.61386871
   188.08943176     8.48742867    60.92658615   108.06124115
   148.8735199     20.64470291     0.          -449.6807251
   163.42868042   410.94494629  -167.21554565     0.
   150.26095581   240.5333252    307.46713257   142.74624634
    25.91034126   -44.17676163   309.32363892     0.
 -1058.46875      -93.45637512     0.           132.31573486
   877.04901123     0.           160.23625183  -441.56454468
    22.45495987     0.          1443.50134277     0.
   -34.75046158    46.98456573   -73.14841461    -3.31709814
  -167.44416809   -14.84871459]"
5,2019-01-10,"0     0.118301
1     0.739666
2     0.282925
3     0.889589
4     0.519879
5     1.000000
6    -0.371983
7    -1.000000
8    -0.465079
9     0.388821
10   -0.647907
11    0.830882
12    0.906000
13   -1.000000
14    1.000000
15   -0.597641
16   -1.000000
17    0.967143
18    0.007914
19   -0.736827
20    0.283202
21   -0.543247
22   -0.566363
23    0.923660
24   -1.000000
25    0.475620
26    0.188334
27   -1.000000
28    1.000000
29    1.000000
30   -0.837469
31    0.237639
32   -1.000000
33   -0.777411
34   -0.735521
35   -0.130247
36    0.624477
37   -0.135685
38    0.905102
39    1.000000
40    0.343358
41    0.406283
42   -0.033141
43   -0.256149
44    0.259937
45    0.440677
46    1.000000
47    0.279700
48   -0.325882
49   -0.461337
dtype: float32","[  64.37682343   74.26554871  275.54544067  950.78112793    0.
  640.45910645  -68.87386322  -92.26892185    0.           85.32723236
 -148.24824524  108.31587982  159.49519348   -8.33135033  333.75610352
  -93.36091614 -185.33482361  343.91958618    2.95100474 -141.493927
   66.85568237 -289.61117554  -63.782547      0.         -150.26095581
  216.84725952   57.74983978 -422.85443115  353.64431763  475.55187988
 -258.74169922    0.         -160.61621094    0.            0.
  -17.12493896  652.23657227    0.          228.18664551  935.08630371
   98.44892883    0.          -47.2209053     0.           21.55905724
   29.7639904   137.07568359   25.28212738  -54.40371704    0.        ]"
6,2019-01-11,"0     1.000000
1    -0.594791
2    -0.347443
3    -1.000000
4    -0.498107
5     0.686954
6    -0.113275
7    -0.747909
8    -0.711165
9    -0.708232
10   -0.109341
11    0.275974
12    0.036696
13   -1.000000
14   -0.077646
15   -0.226330
16    0.178827
17    0.616355
18    1.000000
19   -0.122811
20   -0.956187
21    0.701723
22   -1.000000
23    1.000000
24   -0.502327
25   -0.617802
26   -0.920840
27   -0.874509
28   -0.595786
29   -0.937030
30    1.000000
31    0.231828
32    0.069137
33   -1.000000
34    0.896299
35   -0.460481
36    0.525481
37   -0.324653
38   -0.309267
39   -0.428060
40   -0.494883
41    1.000000
42    0.452341
43   -0.386188
44   -1.000000
45   -0.790915
46    0.785926
47   -0.428137
48   -0.699362
49   -0.152252
dtype: float32","[  545.8157959    -60.78681946  -339.56539917 -1078.86499023
     0.           443.79711914     0.             0.
     0.          -157.67501831    -5.60627556    35.50353241
     6.5045104     -8.29566956   -25.07298851   -35.10544586
    32.98462677   214.37527466   373.94641113     0.
  -232.4148407    381.18460083     0.             0.
     0.          -290.80148315  -282.51477051  -372.55636597
  -211.10838318  -455.97994995   312.48828125     0.
   108.43386841     0.           857.91546631   -61.20907593
   553.04473877     0.           -78.0845871   -402.38775635
  -120.9038887      0.           649.56121826     0.
   -84.04364014   -53.52020645   107.44821167   -25.28212738
   -75.07991028     0.        ]"
7,2019-01-14,"0    -0.888536
1    -0.474686
2    -0.968894
3    -0.916710
4     0.115997
5     1.000000
6     0.105403
7    -0.832250
8     0.771356
9     0.312237
10   -0.397431
11    1.000000
12    0.210533
13    1.000000
14    0.170204
15    1.000000
16   -1.000000
17    0.231554
18    1.000000
19    1.000000
20    0.504205
21    0.405941
22   -0.809893
23    0.594412
24    1.000000
25   -0.211912
26    1.000000
27   -1.000000
28    0.293629
29    1.000000
30    0.528694
31    0.145328
32   -0.089258
33    1.000000
34   -1.000000
35   -0.369815
36    0.131295
37   -0.663102
38    0.527106
39    1.000000
40    1.000000
41    0.308946
42   -0.099682
43   -0.978526
44   -1.000000
45    0.217080
46   -0.020982
47    0.002390
48    0.320410
49    0.149240
dtype: float32","[-4.80632751e+02 -4.92039413e+01 -9.41990601e+02 -7.11356628e+02
  3.52597733e+01  6.34203857e+02  2.10841522e+01  0.00000000e+00
  7.34331177e+02  6.86023865e+01  0.00000000e+00  1.29383850e+02
  3.68830147e+01  8.07245350e+00  5.50156708e+01  1.52198669e+02
 -1.82336685e+02  8.22392120e+01  3.71024475e+02  4.39630005e+02
  1.23272644e+02  2.19129074e+02  0.00000000e+00  0.00000000e+00
  3.12677826e+02 -1.00305031e+02  3.05973206e+02 -1.52900787e+02
  1.03570488e+02  4.84815582e+02  1.64714355e+02  0.00000000e+00
 -1.08433868e+02  9.06077805e+01 -8.57915466e+02 -4.87341194e+01
  1.37655136e+02  0.00000000e+00  1.32109421e+02  9.38385620e+02
  2.89626740e+02  0.00000000e+00 -1.42033218e+02  0.00000000e+00
 -6.47872105e+01  1.46894979e+01 -2.86703706e+00  2.16959432e-01
  5.38303185e+01  1.71456032e+01]"
8,2019-01-15,"0    -1.000000
1    -1.000000
2    -1.000000
3    -1.000000
4    -0.462002
5     0.707174
6     1.000000
7    -1.000000
8    -0.703272
9    -1.000000
10    1.000000
11   -1.000000
12   -0.379673
13    0.804202
14    0.067259
15   -0.797204
16    0.569822
17    0.869720
18   -0.244593
19   -0.659618
20   -0.960761
21   -0.688427
22   -0.465463
23   -0.762892
24   -1.000000
25   -0.080587
26    0.612357
27   -1.000000
28    1.000000
29    1.000000
30   -0.233474
31   -0.921116
32   -0.131764
33    1.000000
34    0.866211
35    0.796012
36    0.456318
37    1.000000
38   -1.000000
39    0.713716
40    0.918739
41    0.322167
42    0.200119
43   -0.254158
44    1.000000
45   -0.948171
46   -0.244899
47   -0.056547
48    0.084753
49    0.969259
dtype: float32","[-5.40388672e+02 -1.06296814e+02 -1.59983337e+02  0.00000000e+00
 -3.52597733e+01  4.38323700e+02  2.01174057e+02  0.00000000e+00
 -6.70766785e+02 -7.25438309e+01  2.38220016e+02 -1.33242020e+02
 -6.60445175e+01  6.60912371e+00  2.18265820e+01 -1.22536987e+02
  1.03899544e+02  3.07362732e+02 -9.15304260e+01 -2.97403992e+02
 -2.41867493e+02 -3.70452850e+02  0.00000000e+00  0.00000000e+00
 -3.08065765e+02 -3.75500107e+01  1.86258209e+02  0.00000000e+00
  3.56663910e+02  4.90272980e+02 -7.35329514e+01  0.00000000e+00
  0.00000000e+00  9.21146164e+01  8.24507812e+02  1.05674492e+02
  4.82100922e+02  1.95576065e+02 -2.54111526e+02  6.74474670e+02
  2.64455383e+02  0.00000000e+00  2.85884125e+02  0.00000000e+00
  8.61948624e+01 -6.44821091e+01 -3.38511887e+01 -2.16959432e-01
  1.51086378e+01  1.16590828e+02]"
9,2019-01-16,"0     1.000000
1     0.698850
2    -0.552574
3    -1.000000
4    -0.007416
5    -1.000000
6    -0.303795
7     0.752935
8    -0.150153
9    -0.123251
10   -1.000000
11    0.012805
12   -0.686739
13    0.797375
14    0.530700
15   -1.000000
16   -1.000000
17   -1.000000
18   -0.116847
19    1.000000
20   -1.000000
21   -0.246439
22   -1.000000
23    0.267572
24   -0.079448
25   -0.240173
26   -0.535179
27    1.000000
28   -0.773525
29   -0.451020
30   -0.086215
31    0.766016
32   -0.026720
33   -0.309858
34    1.000000
35    0.085868
36   -0.668910
37    0.967887
38    0.470104
39    0.555601
40   -0.937607
41   -0.560014
42   -0.100025
43    1.000000
44    0.516874
45   -0.231011
46    0.472349
47    0.286847
48    1.000000
49    0.798965
dtype: float32","[ 537.72113037   73.53297424    0.            0.            0.
 -616.1505127   -59.99813461  354.30895996  -63.56439209    0.
 -227.8901062     1.64232635 -116.13864899    6.20172548  171.8221283
 -147.28060913 -171.62110519 -345.56878662  -41.60827637  440.76553345
 -253.27355957 -128.98104858    0.            0.           -4.61206055
 -101.74486542 -162.34661865  417.34484863 -272.31243896 -217.05160522
  -26.74825096    0.            0.          -27.82635689  927.79870605
   11.22194958 -702.65106201  181.97192383  117.70793152  516.81890869
 -261.68945312    0.         -141.42602539  726.02661133   42.95389938
   -9.47995472   64.53272247   24.6295166   171.97615051   93.51573944]"
