,0
Annual return,0.3262611714524246
Cumulative returns,0.7238476929707698
Annual volatility,0.25037398744199857
Sharpe ratio,1.255540831763362
Calmar ratio,1.735783105607828
Stability,0.8171144774327624
Max drawdown,-0.18796194662706783
Omega ratio,1.2641254513499363
Sortino ratio,1.8818386470906625
Skew,
Kurtosis,
Tail ratio,1.3055388718381153
Daily value at risk,-0.030296717864796853
