,date,actions,transactions
0,2019-01-03,"0    -0.286233
1    -0.770557
2     0.120278
3    -0.610741
4    -0.191945
5     0.705488
6    -0.063675
7     1.000000
8    -1.000000
9    -0.865087
10   -0.243440
11    0.549217
12    0.063829
13    1.000000
14    0.018336
15    1.000000
16    1.000000
17    0.516957
18   -1.000000
19   -0.885920
20   -0.163573
21   -1.000000
22   -1.000000
23   -0.647232
24    0.378762
25    0.207232
26    0.796818
27    0.136471
28   -0.153344
29   -1.000000
30   -0.979741
31    0.076817
32   -0.091877
33    0.587872
34    1.000000
35    1.000000
36   -1.000000
37    1.000000
38   -0.044328
39   -0.376188
40    0.633717
41   -0.604091
42    0.731862
43    0.659525
44    0.995958
45    0.339791
46    1.000000
47   -0.360208
48    1.000000
49   -0.324899
dtype: float32","[   0.            0.          119.42264557    0.            0.
  455.20632935    0.          469.36898804    0.            0.
    0.           75.05753326   12.15333843    8.5697546     5.91711092
  168.67445374  187.71446228  203.22715759    0.            0.
    0.            0.            0.            0.          136.63453674
  119.98694611  253.95782471   60.2939949     0.            0.
    0.            0.            0.           56.05552292  973.48236084
  126.71027374    0.          195.07704163    0.            0.
  201.08178711    0.         1105.6652832   490.86401367   84.12374878
   23.45019913  137.47557068    0.          173.10261536    0.        ]"
1,2019-01-04,"0    -1.000000
1    -0.397532
2    -1.000000
3    -0.313518
4     1.000000
5     1.000000
6     1.000000
7     0.389055
8    -0.874347
9    -0.861109
10   -0.347028
11    0.026675
12   -0.505503
13    0.919058
14   -1.000000
15   -1.000000
16    0.977174
17   -0.019610
18    0.707455
19    1.000000
20   -0.406491
21   -0.150177
22    0.824061
23   -0.075811
24    0.384845
25   -0.912644
26    0.827699
27    0.920255
28   -0.292854
29   -0.156065
30    0.490642
31    1.000000
32    0.205921
33   -0.147724
34    0.979261
35    0.283806
36   -1.000000
37    0.245102
38   -0.684972
39    1.000000
40    0.265745
41    0.904004
42   -0.733011
43   -0.294834
44    1.000000
45    0.162609
46    1.000000
47   -0.884718
48    0.034862
49    0.392671
dtype: float32","[    0.             0.          -119.42264557     0.
     0.           654.9989624    212.73698425   179.69371033
     0.             0.             0.             3.78108072
   -12.15333843     7.99598026    -5.91711092  -166.82571411
   187.26333618    -7.51266623   274.58178711   466.50494385
     0.             0.           194.36862183     0.
   137.95513916  -119.98694611   264.9927063    409.40274048
     0.             0.           161.27659607     0.
   320.23110962   -13.95944881   933.83892822    35.46033478
     0.            46.90640259     0.           953.45245361
    82.59095001     0.         -1077.86242676  -217.91447449
    88.64556885    11.30439377   138.08988953     0.
     6.14707661    46.65930939]"
2,2019-01-07,"0    -0.354525
1     0.375867
2    -0.286058
3     1.000000
4    -0.042827
5    -1.000000
6     0.394796
7    -1.000000
8    -1.000000
9    -0.509847
10    1.000000
11   -0.927600
12    0.848432
13   -1.000000
14    0.457153
15    1.000000
16   -0.085072
17   -0.343959
18   -0.330896
19    0.933078
20    1.000000
21   -1.000000
22    0.466721
23    1.000000
24   -1.000000
25    1.000000
26   -0.159528
27   -1.000000
28   -0.318144
29   -1.000000
30    0.557400
31   -1.000000
32   -0.462267
33   -0.173620
34    0.407511
35   -0.159053
36    1.000000
37   -0.647001
38    0.101896
39   -0.141400
40    0.000712
41    0.232066
42    0.227411
43   -1.000000
44    0.894631
45    1.000000
46   -0.633387
47   -0.132866
48    1.000000
49   -0.158495
dtype: float32","[ 0.00000000e+00  3.83976250e+01  0.00000000e+00  1.12117676e+03
  0.00000000e+00 -6.43633179e+02  8.19133911e+01 -4.49409912e+02
  0.00000000e+00  0.00000000e+00  2.34171204e+02 -7.88386140e+01
  1.61488693e+02 -8.52676296e+00  1.44958450e+02  1.59818954e+02
 -1.62053947e+01 -1.25436356e+02 -1.27106560e+02  4.27100464e+02
  2.43182388e+02  0.00000000e+00  1.09008316e+02  0.00000000e+00
 -2.74589676e+02  5.01831696e+02 -4.99998093e+01 -4.39912384e+02
  0.00000000e+00  0.00000000e+00  1.72623154e+02  0.00000000e+00
 -3.20231110e+02 -1.61426983e+01  3.70727661e+02 -1.90584412e+01
  1.04247021e+03 -1.19333748e+02  2.54885349e+01 -1.31760239e+02
  2.07151368e-01  0.00000000e+00  3.26562225e+02 -2.72949539e+02
  7.91384125e+01  6.94420319e+01 -8.62956009e+01  0.00000000e+00
  1.71154922e+02 -1.83587532e+01]"
3,2019-01-08,"0     0.148010
1     0.718794
2     1.000000
3    -1.000000
4     1.000000
5    -1.000000
6     1.000000
7     1.000000
8     0.699632
9    -0.824872
10    1.000000
11    0.815142
12    1.000000
13   -1.000000
14    0.350303
15   -0.561787
16    0.370698
17   -0.106626
18   -0.443488
19    0.673249
20    0.248968
21    0.877100
22    0.416482
23    0.023791
24   -0.491325
25   -1.000000
26   -0.465193
27    1.000000
28    0.976703
29   -0.606534
30    0.504894
31    0.487792
32    1.000000
33    1.000000
34    1.000000
35    0.534464
36    0.377808
37   -1.000000
38    0.355627
39   -1.000000
40   -0.883627
41    0.515080
42    0.790462
43   -1.000000
44   -1.000000
45    0.895621
46   -0.034819
47   -0.674879
48   -0.025530
49   -0.884397
dtype: float32","[   80.62400818    73.48928833   973.91845703 -1103.85021973
     0.          -466.57211304   207.40174866   451.99783325
   677.42584229     0.           234.38635254   110.15188599
   188.35157776    -8.0389719    111.58066559   -86.61698151
    69.10561371   -37.69796753  -147.47522736   301.68637085
    59.3337326    471.48822021    96.20651245     0.
     0.          -497.90383911  -145.96409607   436.54016113
   349.73162842     0.           156.08306885     0.
  1542.02001953    93.45637512   924.45367432    68.6581192
   396.1083374   -122.64969635    90.10051727  -821.69221497
  -257.22573853     0.          1135.10192871     0.
   -86.93671417    60.97429276    -4.7688694      0.
    -4.18003273   -28.30055618]"
4,2019-01-09,"0    -0.308332
1     1.000000
2    -1.000000
3     0.320854
4    -1.000000
5    -0.890835
6    -1.000000
7     1.000000
8    -1.000000
9    -0.310630
10    0.013728
11   -1.000000
12   -0.836121
13   -1.000000
14    0.334058
15    0.826892
16   -0.467101
17   -0.606394
18    1.000000
19   -1.000000
20   -0.997346
21   -0.624700
22   -0.595273
23    0.932567
24   -0.068463
25   -0.435823
26    0.923531
27    1.000000
28   -1.000000
29    0.297864
30    0.051056
31   -0.306149
32    0.592464
33    0.862940
34   -0.955971
35   -0.203004
36   -1.000000
37   -0.686456
38   -0.459968
39    1.000000
40   -0.028329
41    0.097775
42    0.089902
43   -1.000000
44    0.176843
45   -0.941302
46   -1.000000
47    0.414050
48    0.283717
49    1.000000
dtype: float32","[  -80.62400818   102.11667633  -973.91845703   350.12414551
     0.             0.          -209.86888123   458.40438843
  -677.42584229     0.             3.17826915  -110.15188599
  -157.26554871     0.           112.63990021   128.09347534
   -86.98726654   -32.58016825   393.68838501  -449.6807251
  -243.00964355  -337.56997681  -138.54135132     0.
     0.            -3.92785645   283.95532227   436.91400146
  -349.73162842   139.36723328    15.79297447     0.
   923.93475342    81.36978149  -901.58752441   -26.86061287
 -1056.50170898     0.          -115.5890522    933.46276855
    -8.21399593     0.           129.77345276     0.
    14.98723412   -63.52595139  -138.24452209    38.77759552
    47.50678635   114.94226074]"
5,2019-01-10,"0     0.806342
1     1.000000
2    -0.212713
3    -1.000000
4     1.000000
5    -0.461583
6     0.942957
7    -0.070842
8    -0.975522
9     0.760974
10    1.000000
11    1.000000
12    1.000000
13   -0.314518
14    0.512058
15   -0.358480
16    1.000000
17   -1.000000
18   -1.000000
19    1.000000
20    0.834516
21    0.678325
22   -1.000000
23    0.185167
24    0.748006
25    0.397361
26    0.521347
27   -0.953019
28    1.000000
29    1.000000
30   -0.589498
31   -1.000000
32    1.000000
33   -1.000000
34    0.803140
35    0.362569
36   -1.000000
37   -1.000000
38   -1.000000
39   -0.518691
40    1.000000
41   -1.000000
42   -1.000000
43    0.955126
44   -0.382172
45   -0.512525
46    0.173094
47    1.000000
48    1.000000
49   -0.543978
dtype: float32","[  438.79214478   100.40422821     0.          -367.45068359
     0.             0.           194.20065308   -32.07339096
     0.           166.99665833   228.81095886   130.36245728
   176.0433197      0.           170.9024353    -56.00025177
   185.33482361     0.          -372.87832642   435.13827515
   197.00479126   361.62301636  -230.6943512      0.
   246.29779053   181.16720581   159.86357117  -402.98812866
   353.64431763   475.55187988  -182.12937927     0.
  1550.72424316   -92.38967896   754.68847656    47.67059708
  -382.07684326     0.             0.          -485.02050781
   286.72354126     0.         -1424.86682129   694.38427734
   -31.69721413   -34.61671066    23.72696304    90.39009094
   166.9432373    -61.60010147]"
6,2019-01-11,"0    -0.523430
1     1.000000
2     1.000000
3     0.901056
4    -0.729962
5     0.870458
6     1.000000
7     1.000000
8     0.835123
9    -1.000000
10    0.114412
11    1.000000
12   -0.232451
13   -1.000000
14   -1.000000
15    0.208357
16   -1.000000
17   -1.000000
18   -0.389003
19   -0.081158
20   -0.031280
21    0.118437
22   -0.890815
23    1.000000
24   -1.000000
25   -0.278007
26    1.000000
27   -0.102324
28    0.009908
29    1.000000
30   -0.400567
31    0.477895
32   -1.000000
33   -1.000000
34   -0.898139
35    1.000000
36    1.000000
37    1.000000
38   -0.140997
39    0.375411
40    0.557883
41    1.000000
42    1.000000
43   -0.727342
44   -0.316864
45   -0.226280
46    0.276646
47    1.000000
48   -0.788257
49   -0.229464
dtype: float32","[ -285.69641113   102.19869995   977.3260498    972.11798096
     0.           562.34741211   204.7535553    458.02224731
   811.6973877   -166.99665833    26.03850365   128.64813232
   -41.20271683     0.          -322.91604614    32.31766891
  -184.45011902     0.           -20.81005859   -35.61794281
    -7.60293913    64.33668518   -30.3477478      0.
  -246.29779053  -130.85884094   306.80117798   -43.59182358
     3.51067996   486.6227417   -125.17235565     0.
 -1568.38146973   -91.50587463  -859.67675781   132.92428589
  1052.4543457    191.03291321     0.           352.89654541
   163.79037476     0.          1435.99755859  -527.35003662
   -26.63036346   -15.31205845    37.82183838    91.93795776
  -133.72888184   -26.40964699]"
7,2019-01-14,"0    -0.491071
1     0.377197
2     1.000000
3     1.000000
4    -0.029528
5    -0.631770
6     0.436338
7     1.000000
8     0.196043
9    -0.247150
10   -0.800479
11   -1.000000
12    0.885726
13   -1.000000
14    1.000000
15   -1.000000
16   -0.477484
17   -0.832067
18   -0.996190
19    1.000000
20   -0.181933
21   -0.586604
22    0.512805
23   -0.187311
24    0.549331
25   -0.678546
26   -0.837106
27   -0.011300
28    0.219609
29    0.473682
30    1.000000
31    0.081975
32    0.849347
33    1.000000
34    0.032654
35   -1.000000
36    0.380225
37    1.000000
38    0.431688
39   -0.991713
40   -0.723023
41   -0.399372
42   -0.363469
43   -1.000000
44   -0.580107
45    0.437245
46    0.641703
47    1.000000
48    1.000000
49   -0.259007
dtype: float32","[-153.09573364   39.09859848  972.23303223 1068.78710938    0.
 -400.67089844   87.28221893  458.40438843  186.63265991    0.
 -184.15023804 -129.3838501   155.16950989    0.          323.23336792
 -152.19866943  -87.06286621    0.            0.          439.63000488
  -44.48077011 -316.6519165   114.72813416    0.          171.76350403
  -50.30836487 -256.13183594   -4.75856543   77.46198273  229.64857483
  311.54977417    0.         1324.53808594   90.60778046   30.62797356
 -131.77973938  398.64205933  191.71852112  108.19469452 -801.33880615
 -209.40675354    0.         -517.89526367 -167.03424072  -48.28824234
   29.58777428   87.68235016   90.79238129  168.00454712  -26.93251228]"
8,2019-01-15,"0    -0.815489
1    -1.000000
2    -0.424753
3    -0.288265
4     0.192394
5    -1.000000
6    -0.633813
7    -0.333937
8     0.349267
9    -0.538704
10    0.177695
11   -1.000000
12   -1.000000
13   -0.147019
14    1.000000
15   -0.556419
16   -0.026093
17    0.091248
18   -0.399569
19   -0.311272
20   -0.273741
21    0.959750
22    0.361800
23   -0.277238
24   -1.000000
25    1.000000
26   -1.000000
27    0.795470
28    0.256426
29   -0.619716
30   -0.031024
31    0.050620
32   -1.000000
33   -0.141348
34   -0.774010
35    1.000000
36    0.133650
37    1.000000
38   -0.493513
39   -1.000000
40   -0.222545
41   -1.000000
42   -1.000000
43    1.000000
44    0.889261
45    0.733933
46   -0.263575
47   -0.040468
48   -1.000000
49    0.728744
dtype: float32","[    0.          -106.29681396  -415.84576416  -311.59085083
    58.37910461  -161.67651367  -127.50675964  -155.94049072
   333.12387085     0.            42.33048248  -129.6267395
  -173.95115662     0.           324.51306152   -27.26293564
    -4.757658      32.24732208     0.          -140.34410095
   -68.91320038   516.45532227    82.06117249     0.
  -171.76350403   465.95718384  -304.16586304   336.92382812
    91.45793152  -303.8302002     -9.77105236     0.
 -1572.87109375   -13.02019596  -736.74578857   132.75488281
   141.20172119   195.57606506  -108.19469452     0.
   -64.05875397     0.         -1112.47593689   729.00109863
    76.64971924    49.91245651   -36.43261719    -3.70053744
  -178.26646423    87.65960693]"
9,2019-01-16,"0     0.170609
1     0.530820
2     0.771673
3     1.000000
4    -0.410413
5    -1.000000
6    -0.518979
7    -0.557117
8    -1.000000
9    -0.258461
10    0.714181
11   -1.000000
12    1.000000
13   -1.000000
14   -0.032681
15    0.463728
16   -1.000000
17   -1.000000
18    1.000000
19    0.110995
20    0.661928
21    0.024800
22   -0.315928
23    0.926440
24   -0.571424
25    1.000000
26   -1.000000
27    0.709350
28    0.097455
29   -0.050925
30   -0.091845
31   -0.680334
32    1.000000
33    0.360628
34   -0.309467
35    0.514765
36    0.463726
37   -0.597616
38    1.000000
39   -1.000000
40   -0.241438
41    0.392975
42   -0.138501
43   -0.251786
44   -0.074926
45    0.715054
46    0.737721
47   -0.761542
48   -0.460619
49    0.027680
dtype: float32","[  91.74025726   55.85280991  747.65826416 1072.8001709   -58.37910461
    0.         -102.49614716 -262.16305542 -943.20043945    0.
  162.75483704    0.          169.11602783    0.          -10.58090019
   68.29808807 -178.31033325  -32.24732208  356.09237671   48.92278671
  167.64878845   12.97968769  -68.95141602    0.            0.
  423.63186646 -303.35018921  296.04336548   34.30817795  -24.50762749
  -28.49485779    0.         1559.47851562   32.38565445 -287.12332153
   67.27354431  487.11724854 -112.35739899  250.38684082    0.
  -67.38624573    0.            0.         -182.8032074    -6.22656059
   48.38675308  100.78814697  -65.38829041  -79.21541595    3.23984313]"
