,date,actions,transactions
10,2019-01-17,"0     0.031763
1     0.137302
2    -0.069322
3    -0.253888
4     0.718891
5    -0.054082
6     0.551184
7     0.679739
8    -0.556681
9    -0.053629
10    0.535553
11   -0.289298
12    0.075055
13   -0.791500
14   -0.298932
15    0.600000
16    0.104713
17   -0.148087
18   -0.600000
19   -0.170262
20    0.851070
21    0.009571
22    0.021443
23    0.067071
24    0.200000
25    0.418151
26    0.119266
27   -0.200000
28   -0.200000
29    0.471516
30   -0.152358
31   -0.019071
32   -0.045411
33   -0.200000
34    0.180560
35   -0.538937
36   -0.150317
37    0.095758
38   -0.042668
39    0.099925
40    0.373295
41    0.875867
42   -0.356655
43   -0.811720
44    0.186211
45    0.400870
46    0.517074
47   -0.801992
48    0.017883
49   -0.098580
dtype: float32","[ 17.04589462  14.71775246 -67.16468811   0.         210.22184753
 -33.16531372 108.65386963 315.01184082 -84.21598816 -11.65328217
 120.21974945   0.          12.57517052   0.           0.
  86.52914429  18.72068024 -51.50640869   0.         -83.38425446
 215.01011658   5.04509592   4.69950104   0.          58.94697189
 178.03208923  36.3155365    0.         -69.22454977 228.38562012
 -47.35363007   0.           0.           0.         169.35868835
   0.         -49.55109882  17.77210617 -10.49890995  92.78910065
 104.81333923   0.          -8.22649574   0.          15.38615227
  26.62530327  70.49716949   0.           3.0606966   -8.32231998]"
11,2019-01-18,"0    -0.252578
1    -0.424706
2    -0.453369
3    -1.000000
4     0.511760
5    -0.125458
6     0.263674
7     0.404310
8    -0.200000
9     0.198675
10   -0.080297
11   -0.261779
12   -0.331881
13   -0.556916
14   -0.268162
15    0.540550
16    0.200000
17    0.557089
18    0.034741
19   -0.033363
20    0.564038
21    0.115517
22   -0.080584
23   -0.077622
24   -0.007204
25    0.813090
26    0.118022
27   -0.657484
28   -0.309008
29    0.203464
30   -0.321376
31    0.002959
32   -0.388198
33   -0.189025
34    0.359969
35   -0.420217
36   -0.271815
37   -0.051843
38   -0.168998
39   -0.463517
40    0.227620
41    0.614850
42   -0.347708
43   -0.102903
44   -0.155920
45    0.557777
46   -0.236263
47   -0.567889
48    0.498935
49   -0.016097
dtype: float32","[ -19.59538507  -24.41388416 -441.5446167     0.          150.33366394
  -76.39432526   52.72367477  188.80273438    0.           43.89556122
  -17.95375061    0.          -56.56822205    0.            0.
   79.21556091   35.47495651  197.04060364   12.40472984  -16.95641518
  146.41275024   61.39337921   -4.69950104    0.           -2.16503143
  345.31402588   36.22886658    0.            0.           98.82636261
 -101.27948761    0.            0.            0.          338.87063599
    0.            0.           -9.59838104   -4.80674839 -434.19204712
   65.01039886    0.            0.            0.          -12.95322227
   38.38900757  -31.83872986    0.           86.01104736    0.        ]"
12,2019-01-21,"0     0.071370
1    -0.484647
2     0.200000
3    -0.470963
4     0.898978
5     0.366632
6     0.400785
7     0.381975
8    -0.452977
9     0.077690
10    0.197824
11    0.057478
12   -0.209316
13   -0.488932
14   -0.563876
15   -0.180441
16    0.126578
17   -0.143159
18   -0.292116
19   -0.003078
20    0.987438
21    0.468565
22    0.015266
23    0.591063
24    0.357385
25    0.015562
26    0.022349
27   -0.406303
28   -0.320978
29    0.142221
30    0.188092
31    0.157022
32   -0.492954
33   -0.378209
34    0.233672
35   -0.645779
36    0.278831
37    0.666235
38   -0.336188
39    0.442071
40    0.594819
41    0.024991
42    0.274042
43   -0.534664
44   -0.068104
45    0.183494
46    0.200000
47   -0.349277
48    0.200000
49   -0.180225
dtype: float32","[ 37.19962692   0.         192.44833374   0.         259.3555603
 220.40844727  78.27711487 173.93971252   0.          16.92158127
  42.55236435   7.03203726 -35.3654747    0.           0.
 -25.8214016   22.05404282 -49.47134018 -12.40472984  -1.64988351
 256.0531311  245.48623657   3.28416419   0.         100.55672455
   6.71551943   6.65828371   0.           0.          68.63282013
  58.67047119   0.           0.           0.         217.9813385
   0.         284.20257568 119.37982178   0.         394.71298218
 166.01603699   0.         382.56900024   0.          -2.43292999
  12.60141087  26.33824539   0.          34.38340378   0.        ]"
13,2019-01-22,"0    -0.203786
1    -0.148352
2    -0.312404
3    -0.741943
4     0.563983
5    -0.022350
6     0.242196
7     0.200000
8    -0.399580
9     0.373470
10    0.112738
11   -0.350097
12   -0.145585
13   -0.475416
14   -0.200000
15   -0.082984
16    0.510752
17    0.491914
18   -0.345033
19    0.203264
20    0.771345
21    0.308438
22   -0.306466
23    0.238267
24    0.093425
25    0.686691
26    0.011085
27   -0.382757
28   -0.326427
29    0.349233
30   -0.122961
31    0.512602
32   -0.302689
33   -0.478021
34    0.312770
35   -0.339381
36   -0.393782
37    0.678821
38   -0.478905
39   -0.009079
40    0.788671
41    0.183081
42   -0.348881
43   -0.419854
44   -0.343379
45    0.478765
46    0.350890
47   -0.239798
48    0.289902
49    0.115396
dtype: float32","[ -37.19962692    0.         -301.12353516    0.          163.07432556
  -13.48292446   46.9050293    91.30085754    0.           79.04170227
   24.25012398   -7.03203726  -23.75277901    0.            0.
  -11.77235985   88.4201355   169.44335938    0.          103.10205078
  195.065979    161.42990112   -3.28416419    0.           26.46504974
  305.6796875     3.21127081    0.            0.          167.60415649
  -38.75033951    0.            0.            0.          293.36627197
    0.         -284.20257568  120.94552612    0.           -8.12003231
  219.28858948    0.         -382.56900024    0.            0.
   32.51541519   44.58821487    0.           48.06141281   12.034832  ]"
14,2019-01-23,"0     0.140820
1    -0.458151
2    -0.350655
3    -0.576987
4     0.478497
5     0.198623
6    -0.054626
7     0.403242
8    -0.087523
9     0.211910
10    0.411105
11   -0.522554
12   -0.600000
13   -0.200000
14   -0.051973
15    0.359245
16    0.200000
17    0.519704
18   -0.355683
19   -0.121672
20    0.738661
21    0.235434
22    0.200000
23    0.278213
24   -0.200000
25    0.483494
26   -0.050415
27   -0.429703
28   -0.155212
29    0.328755
30   -0.141703
31    0.420945
32   -0.063879
33    0.213957
34   -0.024339
35   -0.863121
36   -0.062869
37    0.265549
38   -0.215725
39    0.137423
40    0.863415
41    0.576198
42    0.437364
43   -0.596616
44   -0.263261
45    0.352315
46    0.093902
47   -0.379044
48    0.274030
49   -0.133882
dtype: float32","[  74.68725586    0.         -123.77870369    0.          141.28636169
  120.80535126  -10.71643162  183.92881775    0.           46.11942291
   90.88367462    0.         -100.0326767     0.            0.
   52.02878952   35.56820297  179.59341431    0.          -59.58777618
  192.94242859  125.90328217   43.06038666    0.          -57.09391785
  232.97570801  -14.82497025    0.            0.          161.9405365
  -45.62572098    0.            0.           18.74069786  -23.29625702
    0.            0.           48.21295547    0.          124.36495972
  244.02648926    0.          619.98724365    0.            0.
   23.75767708   12.20515537    0.           46.53676987  -12.034832  ]"
15,2019-01-24,"0    -0.097248
1     0.180195
2    -0.046613
3    -0.430291
4     0.584371
5     0.526885
6     0.257575
7     0.200000
8    -0.358229
9     0.084929
10    0.563018
11   -0.106572
12   -0.347710
13   -0.512285
14   -0.600000
15    0.517401
16    0.200000
17    0.484078
18    0.057534
19   -0.200000
20    0.834897
21    0.491670
22   -0.200000
23   -0.124788
24    0.526051
25    0.810192
26    0.012501
27   -0.778889
28   -0.517383
29   -0.010039
30    0.080305
31    0.025045
32   -0.200000
33   -0.200926
34    0.000060
35    0.015600
36   -0.200000
37    0.600000
38   -0.083585
39    0.232140
40    0.527384
41    0.600000
42    0.533469
43   -0.430421
44   -0.598817
45    0.119826
46    0.228020
47   -0.317536
48    0.231323
49   -0.345479
dtype: float32","[-5.14774971e+01  1.91661243e+01  0.00000000e+00  0.00000000e+00
  1.72056122e+02  3.14201599e+02  5.01955757e+01  9.22968979e+01
  0.00000000e+00  1.85641403e+01  1.24629326e+02  0.00000000e+00
 -5.78458481e+01  0.00000000e+00  0.00000000e+00  7.56671143e+01
  3.51408615e+01  1.69123108e+02  2.01845036e+01 -9.94727936e+01
  2.26717743e+02  2.61573761e+02 -4.30603867e+01  0.00000000e+00
  1.49152222e+02  3.90025330e+02  3.64184856e+00  0.00000000e+00
  0.00000000e+00 -5.07422161e+00  2.59047928e+01  0.00000000e+00
  0.00000000e+00 -1.77709084e+01  5.76083921e-02  2.01243567e+00
  0.00000000e+00  1.08346664e+02  0.00000000e+00  2.09018372e+02
  1.49299896e+02  0.00000000e+00  7.52339783e+02  0.00000000e+00
  0.00000000e+00  8.14126396e+00  2.97941761e+01  0.00000000e+00
  3.97819672e+01  0.00000000e+00]"
16,2019-01-25,"0    -0.200000
1    -0.421136
2    -0.469024
3     0.184381
4     0.648653
5    -0.159089
6    -0.200000
7     0.157716
8    -0.068877
9     0.071355
10    0.494729
11   -0.600000
12    0.129093
13   -0.294528
14   -0.306804
15   -0.317476
16   -0.287527
17    0.499779
18   -0.111615
19    0.103981
20    0.912902
21    0.033884
22    0.135692
23   -0.089241
24    0.200000
25    0.308942
26   -0.011115
27   -0.360992
28    0.348241
29   -0.049205
30    0.034668
31    0.281409
32   -0.099711
33   -0.449731
34    0.339824
35    0.206736
36   -0.200000
37    0.243721
38   -0.109563
39   -0.094323
40    0.601771
41    0.548758
42   -0.223924
43   -0.520091
44    0.135641
45    0.388667
46   -0.199777
47   -0.200621
48    0.201650
49   -0.088478
dtype: float32","[ -23.20975876  -19.16612434    0.          194.15859985  187.03193665
  -93.26454926  -37.98266602   72.60070801    0.           15.3542757
  109.75110626    0.           22.19219971    0.            0.
  -45.33998489  -50.60194397  167.70321655  -20.18450356   51.81670761
  225.39678955   17.64500237   29.32264519    0.           56.45093155
  141.48919678   -3.24639916    0.          120.79463196  -25.71588707
   11.07317543    0.            0.           -0.96978951  324.06158447
   26.87609673    0.           43.53989792    0.          -85.50524139
  166.7805481     0.         -317.42483521    0.           12.23435593
   26.26532936  -25.77354622    0.           33.1026001     0.        ]"
17,2019-01-28,"0    -0.435522
1    -0.076233
2     0.025751
3    -0.250780
4     0.059791
5     0.061265
6     0.176963
7    -0.255362
8    -0.229290
9     0.600000
10    0.200000
11   -0.023202
12    0.590032
13   -0.514814
14    0.011472
15    0.117271
16    0.192130
17    0.161901
18    0.200000
19    0.068257
20    0.419282
21    0.528314
22    0.042167
23    0.146351
24    0.395319
25    0.273910
26    0.281264
27   -0.742468
28    0.200000
29   -0.084203
30    0.471499
31    0.503387
32   -0.526444
33   -0.458322
34   -0.200000
35   -0.678204
36    0.533372
37    0.206187
38   -0.077536
39    0.267275
40    0.817421
41    0.676511
42   -0.383346
43   -0.089492
44    0.146660
45    0.247686
46    0.148127
47   -0.309848
48    0.444729
49   -0.206854
dtype: float32","[   0.            0.           24.48462486 -194.15859985   17.09659004
   35.08495712   32.84180832 -114.10873413    0.          126.50061035
   43.64639282    0.           98.82714844    0.            3.79412317
   16.889431     33.18680573   54.86390686   67.53289032   33.98147202
  101.665802    271.01092529    9.07861519    0.          109.94644928
  124.32472229   81.81547546    0.           67.94216919  -43.3996315
  150.04623413    0.            0.            0.         -186.57064819
  -28.8885324   530.84533691   36.50524139    0.          235.87922668
  223.77679443    0.         -531.1272583     0.           13.127491
   16.63314056   19.18008041    0.           73.53517151    0.        ]"
18,2019-01-29,"0    -0.737472
1     0.068179
2    -0.293406
3    -0.357019
4     0.395569
5     0.200000
6     0.200000
7     0.220967
8     0.122227
9     0.191479
10    0.390565
11   -0.200000
12    0.189433
13   -0.690745
14   -0.303342
15    0.200000
16    0.395168
17    0.375621
18   -0.506549
19    0.483779
20    0.516913
21    0.194184
22   -0.019453
23    0.533888
24   -0.083992
25    0.312250
26    0.295140
27   -0.830986
28    0.116483
29    0.500045
30    0.170771
31    0.361339
32   -0.029134
33   -0.748111
34    0.525363
35   -0.051706
36    0.030105
37    0.481637
38    0.037459
39    0.085006
40    0.458801
41   -0.007693
42    0.600000
43    0.059278
44   -0.400632
45    0.600000
46    0.062859
47   -0.497263
48    0.163059
49   -0.199077
dtype: float32","[  0.           7.09893608 -24.48462486   0.         113.36109924
 114.40862274  36.93566895  99.22370148 116.5776062   40.58680725
  84.4026947    0.          31.84714127   0.          -3.79412317
  27.99058342  67.01673889 124.77124023 -67.53289032 250.35421753
 120.32541656  99.90931702  -4.22637415   0.         -23.73920059
 138.75434875  84.33570099   0.          39.57060242 257.22476196
  53.46041489   0.           0.           0.         495.47619629
   0.          30.07129097  85.52825165   8.61732864  75.27030182
 124.73868561   0.         839.72454834  43.45116806 -25.36184692
  40.20671463   8.34801292   0.          26.88189507   0.        ]"
19,2019-01-30,"0    -0.087845
1    -0.463001
2    -0.200000
3    -0.533277
4     0.642566
5     0.566259
6     0.099686
7     0.043844
8    -0.445224
9     0.379865
10    0.371947
11   -0.215965
12    0.307814
13   -0.200000
14   -0.292118
15    0.165699
16    0.269520
17    0.600000
18   -0.094929
19    0.190173
20    0.826259
21    0.430697
22    0.092910
23    0.000233
24    0.252552
25    0.354522
26    0.579723
27   -0.445626
28   -0.026896
29    0.104031
30    0.060720
31    0.223374
32   -0.479297
33   -0.355503
34    0.200000
35   -0.389579
36   -0.200000
37   -0.184272
38    0.020058
39    0.246656
40    0.766582
41   -0.065676
42    0.164996
43   -0.516199
44   -0.284004
45    0.326513
46    0.049740
47    0.019887
48    0.249364
49   -0.200000
dtype: float32","[   0.           -7.09893608    0.            0.          183.12773132
  321.79681396   18.42268944   19.14041328 -116.5776062    80.24150085
   80.27718353    0.           50.89607239    0.            0.
   22.14628792   45.32423019  199.30377197    0.           99.93130493
  198.04486084  222.48582458   20.11075783    0.           70.96432495
  154.8321991   164.82432556    0.           -9.05775261   53.30376434
   19.12376785    0.            0.            0.          180.35240173
    0.         -198.33399963  -32.48528671    4.57513714  214.49465942
  206.13128662    0.          227.45573425  -43.45116806    0.
   22.12445259    6.60123348    1.67673552   42.82581329    0.        ]"
